"end_date","form","form.category","indicator.category","indicator.id","indicator.name","indicator.units","indicator.value","location.adminlevel.cadastral_area","location.adminlevel.cadastral_area.code","location.adminlevel.caza","location.adminlevel.caza.code","location.adminlevel.governorate","location.adminlevel.governorate.code","location.alternate_name","location.latitude","location.longitude","location.name","partner.description","partner.id","partner.label","project.description","project.label","Economic Sector targeted by intervention","LCRP Appeal","Government Strategy Supported","Funded_by","Sector of Funding","report.id","site.id","start_date","Does your programme specifically/primarily target one of these beneficiary groups?","Training certified/accredited","For UNICEF Partners","Governorate","database.id","database"
"2018-03-31","Outcome 2: Workforce employability improved- Cadastre","Livelihoods Activity Reporting","Activity-2.2.3 - entrepreneurship services","i0571693102","2.2.3.1: # of female PRL sensitized on decent work, minimum standards, and labour laws and regulations","Individuals",0,"Douris","53032","Baalbek","LBN21","Baalbek_Hermel","3",NA,NA,NA,"Douris","Danish Refugee Council","p0000000257","DRC",NA,NA,"Agriculture, forestry and fishing,Hospitality & Tourism,Handicraft,Manufacturing,Electricity, gas, steam and air conditioning suppl,Wholesale and retail trade; repair of motor vehicl,Accommodation and food service activities,IT, Information and communication,Financial and insurance activities,Arts, entertainment and recreation,Other service activities","Yes","MEHE TVET Roadmap","LEADERS-RDPP","Livelihoods","m1417768416","s0664825438","2018-03-01","Women,Youth","MoL",NA,NA,8413,"LCRP-2018-R Livelihoods"
"2018-01-31","Outcome 2: Workforce employability improved- Cadastre","Livelihoods Activity Reporting",NA,"i1951850813","Put '1' in THIS LINE for each month for which your programme will be ongoing in this location","1",1,"Douris","53032","Baalbek","LBN21","Baalbek_Hermel","3",NA,NA,NA,"Douris","Danish Refugee Council","p0000000257","DRC",NA,NA,"Agriculture, forestry and fishing,Hospitality & Tourism,Handicraft,Manufacturing,Electricity, gas, steam and air conditioning suppl,Wholesale and retail trade; repair of motor vehicl,Accommodation and food service activities,IT, Information and communication,Financial and insurance activities,Arts, entertainment and recreation,Other service activities","Yes","MEHE TVET Roadmap","LEADERS-RDPP","Livelihoods","m0977523936","s0664825438","2018-01-01","Women,Youth","MoL",NA,NA,8413,"LCRP-2018-R Livelihoods"
"2018-03-31","Outcome 2: Workforce employability improved- Cadastre","Livelihoods Activity Reporting","Activity-2.1.1 - Skills Training","i0923777135","2.1.1.2: # of female SYR completing market-based skills training","Individuals",14,"Douris","53032","Baalbek","LBN21","Baalbek_Hermel","3",NA,NA,NA,"Douris","Danish Refugee Council","p0000000257","DRC",NA,NA,"Agriculture, forestry and fishing,Hospitality & Tourism,Handicraft,Manufacturing,Electricity, gas, steam and air conditioning suppl,Wholesale and retail trade; repair of motor vehicl,Accommodation and food service activities,IT, Information and communication,Financial and insurance activities,Arts, entertainment and recreation,Other service activities","Yes","MEHE TVET Roadmap","LEADERS-RDPP","Livelihoods","m1417768416","s0664825438","2018-03-01","Women,Youth","MoL",NA,NA,8413,"LCRP-2018-R Livelihoods"
"2018-03-31","Outcome 2: Workforce employability improved- Cadastre","Livelihoods Activity Reporting","Activity-2.1.1 - Skills Training","i1226431356","2.1.1.1: # of market-based skills training programmes developed","Training progra",6,"Douris","53032","Baalbek","LBN21","Baalbek_Hermel","3",NA,NA,NA,"Douris","Danish Refugee Council","p0000000257","DRC",NA,NA,"Agriculture, forestry and fishing,Hospitality & Tourism,Handicraft,Manufacturing,Electricity, gas, steam and air conditioning suppl,Wholesale and retail trade; repair of motor vehicl,Accommodation and food service activities,IT, Information and communication,Financial and insurance activities,Arts, entertainment and recreation,Other service activities","Yes","MEHE TVET Roadmap","LEADERS-RDPP","Livelihoods","m1417768416","s0664825438","2018-03-01","Women,Youth","MoL",NA,NA,8413,"LCRP-2018-R Livelihoods"
"2018-03-31","Outcome 2: Workforce employability improved- Cadastre","Livelihoods Activity Reporting","Activity-2.2.2 - Emp Services & Career gud.","i0045397005","2.2.2.1 : # of female PRS supported with employment services, counseling services, jobs & employment referrals, and career guidance","Individuals",1,"Douris","53032","Baalbek","LBN21","Baalbek_Hermel","3",NA,NA,NA,"Douris","Danish Refugee Council","p0000000257","DRC",NA,NA,"Agriculture, forestry and fishing,Hospitality & Tourism,Handicraft,Manufacturing,Electricity, gas, steam and air conditioning suppl,Wholesale and retail trade; repair of motor vehicl,Accommodation and food service activities,IT, Information and communication,Financial and insurance activities,Arts, entertainment and recreation,Other service activities","Yes","MEHE TVET Roadmap","LEADERS-RDPP","Livelihoods","m1417768416","s0664825438","2018-03-01","Women,Youth","MoL",NA,NA,8413,"LCRP-2018-R Livelihoods"
"2018-03-31","Outcome 2: Workforce employability improved- Cadastre","Livelihoods Activity Reporting","Activity-2.2.1 - Internships","i0115293329","2.2.1.1: # of male PRS benefitting from internships, on-the-job trainings or apprenticeships","Individuals",0,"Douris","53032","Baalbek","LBN21","Baalbek_Hermel","3",NA,NA,NA,"Douris","Danish Refugee Council","p0000000257","DRC",NA,NA,"Agriculture, forestry and fishing,Hospitality & Tourism,Handicraft,Manufacturing,Electricity, gas, steam and air conditioning suppl,Wholesale and retail trade; repair of motor vehicl,Accommodation and food service activities,IT, Information and communication,Financial and insurance activities,Arts, entertainment and recreation,Other service activities","Yes","MEHE TVET Roadmap","LEADERS-RDPP","Livelihoods","m1417768416","s0664825438","2018-03-01","Women,Youth","MoL",NA,NA,8413,"LCRP-2018-R Livelihoods"
"2018-03-31","Outcome 2: Workforce employability improved- Cadastre","Livelihoods Activity Reporting","Activity-2.2.3 - entrepreneurship services","i0162005039","2.2.3.1: # of female PRS sensitized on decent work, minimum standards, and labour laws and regulations","Individuals",1,"Douris","53032","Baalbek","LBN21","Baalbek_Hermel","3",NA,NA,NA,"Douris","Danish Refugee Council","p0000000257","DRC",NA,NA,"Agriculture, forestry and fishing,Hospitality & Tourism,Handicraft,Manufacturing,Electricity, gas, steam and air conditioning suppl,Wholesale and retail trade; repair of motor vehicl,Accommodation and food service activities,IT, Information and communication,Financial and insurance activities,Arts, entertainment and recreation,Other service activities","Yes","MEHE TVET Roadmap","LEADERS-RDPP","Livelihoods","m1417768416","s0664825438","2018-03-01","Women,Youth","MoL",NA,NA,8413,"LCRP-2018-R Livelihoods"
"2018-03-31","Outcome 2: Workforce employability improved- Cadastre","Livelihoods Activity Reporting","Activity-2.2.2 - Emp Services & Career gud.","i0639073506","Activity-2.2.2: Employment services & career guidance","Unit",1,"Douris","53032","Baalbek","LBN21","Baalbek_Hermel","3",NA,NA,NA,"Douris","Danish Refugee Council","p0000000257","DRC",NA,NA,"Agriculture, forestry and fishing,Hospitality & Tourism,Handicraft,Manufacturing,Electricity, gas, steam and air conditioning suppl,Wholesale and retail trade; repair of motor vehicl,Accommodation and food service activities,IT, Information and communication,Financial and insurance activities,Arts, entertainment and recreation,Other service activities","Yes","MEHE TVET Roadmap","LEADERS-RDPP","Livelihoods","m1417768416","s0664825438","2018-03-01","Women,Youth","MoL",NA,NA,8413,"LCRP-2018-R Livelihoods"
"2018-01-31","Outcome 2: Workforce employability improved- Cadastre","Livelihoods Activity Reporting","Activity-2.1.1 - Skills Training","i0526278206","Activity-2.1.1: Market-based skills training","Unit",1,"Douris","53032","Baalbek","LBN21","Baalbek_Hermel","3",NA,NA,NA,"Douris","Danish Refugee Council","p0000000257","DRC",NA,NA,"Agriculture, forestry and fishing,Hospitality & Tourism,Handicraft,Manufacturing,Electricity, gas, steam and air conditioning suppl,Wholesale and retail trade; repair of motor vehicl,Accommodation and food service activities,IT, Information and communication,Financial and insurance activities,Arts, entertainment and recreation,Other service activities","Yes","MEHE TVET Roadmap","LEADERS-RDPP","Livelihoods","m0977523936","s0664825438","2018-01-01","Women,Youth","MoL",NA,NA,8413,"LCRP-2018-R Livelihoods"
"2018-03-31","Outcome 2: Workforce employability improved- Cadastre","Livelihoods Activity Reporting","Activity-2.1.1 - Skills Training","i1096250087","2.1.1.2: # of male PRS completing market-based skills training","Individuals",0,"Douris","53032","Baalbek","LBN21","Baalbek_Hermel","3",NA,NA,NA,"Douris","Danish Refugee Council","p0000000257","DRC",NA,NA,"Agriculture, forestry and fishing,Hospitality & Tourism,Handicraft,Manufacturing,Electricity, gas, steam and air conditioning suppl,Wholesale and retail trade; repair of motor vehicl,Accommodation and food service activities,IT, Information and communication,Financial and insurance activities,Arts, entertainment and recreation,Other service activities","Yes","MEHE TVET Roadmap","LEADERS-RDPP","Livelihoods","m1417768416","s0664825438","2018-03-01","Women,Youth","MoL",NA,NA,8413,"LCRP-2018-R Livelihoods"
"2018-03-31","Outcome 2: Workforce employability improved- Cadastre","Livelihoods Activity Reporting",NA,"i1951850813","Put '1' in THIS LINE for each month for which your programme will be ongoing in this location","1",1,"Douris","53032","Baalbek","LBN21","Baalbek_Hermel","3",NA,NA,NA,"Douris","Danish Refugee Council","p0000000257","DRC",NA,NA,"Agriculture, forestry and fishing,Hospitality & Tourism,Handicraft,Manufacturing,Electricity, gas, steam and air conditioning suppl,Wholesale and retail trade; repair of motor vehicl,Accommodation and food service activities,IT, Information and communication,Financial and insurance activities,Arts, entertainment and recreation,Other service activities","Yes","MEHE TVET Roadmap","LEADERS-RDPP","Livelihoods","m1417768416","s0664825438","2018-03-01","Women,Youth","MoL",NA,NA,8413,"LCRP-2018-R Livelihoods"
"2018-03-31","Outcome 2: Workforce employability improved- Cadastre","Livelihoods Activity Reporting","Activity-2.2.2 - Emp Services & Career gud.","i2108832467","2.2.2.1: # of male LEB supported with employment services, counseling services, jobs & employment referrals, and career guidance","Individuals",43,"Douris","53032","Baalbek","LBN21","Baalbek_Hermel","3",NA,NA,NA,"Douris","Danish Refugee Council","p0000000257","DRC",NA,NA,"Agriculture, forestry and fishing,Hospitality & Tourism,Handicraft,Manufacturing,Electricity, gas, steam and air conditioning suppl,Wholesale and retail trade; repair of motor vehicl,Accommodation and food service activities,IT, Information and communication,Financial and insurance activities,Arts, entertainment and recreation,Other service activities","Yes","MEHE TVET Roadmap","LEADERS-RDPP","Livelihoods","m1417768416","s0664825438","2018-03-01","Women,Youth","MoL",NA,NA,8413,"LCRP-2018-R Livelihoods"
"2018-03-31","Outcome 2: Workforce employability improved- Cadastre","Livelihoods Activity Reporting","Activity-2.2.2 - Emp Services & Career gud.","i1922789950","2.2.2.1 : # of male SYR supported with employment services, counseling services, jobs & employment referrals, and career guidance","Individuals",57,"Douris","53032","Baalbek","LBN21","Baalbek_Hermel","3",NA,NA,NA,"Douris","Danish Refugee Council","p0000000257","DRC",NA,NA,"Agriculture, forestry and fishing,Hospitality & Tourism,Handicraft,Manufacturing,Electricity, gas, steam and air conditioning suppl,Wholesale and retail trade; repair of motor vehicl,Accommodation and food service activities,IT, Information and communication,Financial and insurance activities,Arts, entertainment and recreation,Other service activities","Yes","MEHE TVET Roadmap","LEADERS-RDPP","Livelihoods","m1417768416","s0664825438","2018-03-01","Women,Youth","MoL",NA,NA,8413,"LCRP-2018-R Livelihoods"
"2018-03-31","Outcome 2: Workforce employability improved- Cadastre","Livelihoods Activity Reporting","Activity-2.2.1 - Internships","i1574211847","2.2.1.1: # of male SYR benefitting from internships, on-the-job trainings or apprenticeships","Individuals",20,"Douris","53032","Baalbek","LBN21","Baalbek_Hermel","3",NA,NA,NA,"Douris","Danish Refugee Council","p0000000257","DRC",NA,NA,"Agriculture, forestry and fishing,Hospitality & Tourism,Handicraft,Manufacturing,Electricity, gas, steam and air conditioning suppl,Wholesale and retail trade; repair of motor vehicl,Accommodation and food service activities,IT, Information and communication,Financial and insurance activities,Arts, entertainment and recreation,Other service activities","Yes","MEHE TVET Roadmap","LEADERS-RDPP","Livelihoods","m1417768416","s0664825438","2018-03-01","Women,Youth","MoL",NA,NA,8413,"LCRP-2018-R Livelihoods"
"2018-03-31","Outcome 2: Workforce employability improved- Cadastre","Livelihoods Activity Reporting","Activity-2.1.1 - Skills Training","i1889725222","2.1.1.2: # of female PRL completing market-based skills training","Individuals",0,"Douris","53032","Baalbek","LBN21","Baalbek_Hermel","3",NA,NA,NA,"Douris","Danish Refugee Council","p0000000257","DRC",NA,NA,"Agriculture, forestry and fishing,Hospitality & Tourism,Handicraft,Manufacturing,Electricity, gas, steam and air conditioning suppl,Wholesale and retail trade; repair of motor vehicl,Accommodation and food service activities,IT, Information and communication,Financial and insurance activities,Arts, entertainment and recreation,Other service activities","Yes","MEHE TVET Roadmap","LEADERS-RDPP","Livelihoods","m1417768416","s0664825438","2018-03-01","Women,Youth","MoL",NA,NA,8413,"LCRP-2018-R Livelihoods"
"2018-03-31","Outcome 2: Workforce employability improved- Cadastre","Livelihoods Activity Reporting","Activity-2.2.1 - Internships","i1709989135","2.2.1.1: # of female SYR benefitting from internships, on-the-job trainings or apprenticeships","Individuals",8,"Douris","53032","Baalbek","LBN21","Baalbek_Hermel","3",NA,NA,NA,"Douris","Danish Refugee Council","p0000000257","DRC",NA,NA,"Agriculture, forestry and fishing,Hospitality & Tourism,Handicraft,Manufacturing,Electricity, gas, steam and air conditioning suppl,Wholesale and retail trade; repair of motor vehicl,Accommodation and food service activities,IT, Information and communication,Financial and insurance activities,Arts, entertainment and recreation,Other service activities","Yes","MEHE TVET Roadmap","LEADERS-RDPP","Livelihoods","m1417768416","s0664825438","2018-03-01","Women,Youth","MoL",NA,NA,8413,"LCRP-2018-R Livelihoods"
"2018-03-31","Outcome 2: Workforce employability improved- Cadastre","Livelihoods Activity Reporting","Activity-2.1.1 - Skills Training","i0110889995","2.1.1.2: # of male PRL completing market-based skills training","Individuals",0,"Douris","53032","Baalbek","LBN21","Baalbek_Hermel","3",NA,NA,NA,"Douris","Danish Refugee Council","p0000000257","DRC",NA,NA,"Agriculture, forestry and fishing,Hospitality & Tourism,Handicraft,Manufacturing,Electricity, gas, steam and air conditioning suppl,Wholesale and retail trade; repair of motor vehicl,Accommodation and food service activities,IT, Information and communication,Financial and insurance activities,Arts, entertainment and recreation,Other service activities","Yes","MEHE TVET Roadmap","LEADERS-RDPP","Livelihoods","m1417768416","s0664825438","2018-03-01","Women,Youth","MoL",NA,NA,8413,"LCRP-2018-R Livelihoods"
"2018-03-31","Outcome 2: Workforce employability improved- Cadastre","Livelihoods Activity Reporting","Activity-2.2.3 - entrepreneurship services","i1848114713","2.2.3.1: # of male PRS sensitized on decent work, minimum standards, and labour laws and regulations","Individuals",0,"Douris","53032","Baalbek","LBN21","Baalbek_Hermel","3",NA,NA,NA,"Douris","Danish Refugee Council","p0000000257","DRC",NA,NA,"Agriculture, forestry and fishing,Hospitality & Tourism,Handicraft,Manufacturing,Electricity, gas, steam and air conditioning suppl,Wholesale and retail trade; repair of motor vehicl,Accommodation and food service activities,IT, Information and communication,Financial and insurance activities,Arts, entertainment and recreation,Other service activities","Yes","MEHE TVET Roadmap","LEADERS-RDPP","Livelihoods","m1417768416","s0664825438","2018-03-01","Women,Youth","MoL",NA,NA,8413,"LCRP-2018-R Livelihoods"
"2018-03-31","Outcome 2: Workforce employability improved- Cadastre","Livelihoods Activity Reporting","Activity-2.1.1 - Skills Training","i0491559385","2.1.1.2: # of female LEB completing market-based skills training","Individuals",47,"Douris","53032","Baalbek","LBN21","Baalbek_Hermel","3",NA,NA,NA,"Douris","Danish Refugee Council","p0000000257","DRC",NA,NA,"Agriculture, forestry and fishing,Hospitality & Tourism,Handicraft,Manufacturing,Electricity, gas, steam and air conditioning suppl,Wholesale and retail trade; repair of motor vehicl,Accommodation and food service activities,IT, Information and communication,Financial and insurance activities,Arts, entertainment and recreation,Other service activities","Yes","MEHE TVET Roadmap","LEADERS-RDPP","Livelihoods","m1417768416","s0664825438","2018-03-01","Women,Youth","MoL",NA,NA,8413,"LCRP-2018-R Livelihoods"
