"end_date","form","form.category","indicator.category","indicator.description","indicator.id","indicator.listHeader","indicator.name","indicator.units","indicator.value","location.adminlevel.cadastral_area","location.adminlevel.cadastral_area.code","location.adminlevel.caza","location.adminlevel.caza.code","location.adminlevel.governorate","location.adminlevel.governorate.code","location.alternate_name","location.latitude","location.longitude","location.name","partner.description","partner.id","partner.label","project.description","project.label","report.id","site.id","start_date","Funded_by","LCRP Appeal","database.id","database"
"2019-12-31","Output 2.5: Agricultural productive infrastructure and Communal assets rehabilitated/built (agricultural roads, irrigation networks, forests, hill lakes, water reservoirs…) and access to labour market for seasonal and casual labour in agriculture enhanced","Outcome 2: Improve FOOD ACCESS through cash based  food assistance and agricultural livelihoods","Activity 2.5.3",NA,"i0887759766",NA,"2.5.3.1.A: LEB-Female # of individuals supported for casual agricultural labor","Individuals",1,NA,NA,"Marjaayoun","LBN43","Nabatiye","9",NA,NA,NA,"Marjaayoun",NA,"p0000014529","SHIELD",NA,NA,"m1351356490","s0493973090","2019-12-01","WFP","Yes",10150,"LCRP-2019-R Food Security"
"2019-11-30","Output 2.5: Agricultural productive infrastructure and Communal assets rehabilitated/built (agricultural roads, irrigation networks, forests, hill lakes, water reservoirs…) and access to labour market for seasonal and casual labour in agriculture enhanced","Outcome 2: Improve FOOD ACCESS through cash based  food assistance and agricultural livelihoods","Activity 2.5.3",NA,"i0071922717",NA,"2.5.3.1.A: LEB-Male # of individuals supported for casual agricultural labor","Individuals",11,NA,NA,"Marjaayoun","LBN43","Nabatiye","9",NA,NA,NA,"Marjaayoun",NA,"p0000014529","SHIELD",NA,NA,"m0086055991","s0493973090","2019-11-01","WFP","Yes",10150,"LCRP-2019-R Food Security"
"2019-12-31","Output 2.5: Agricultural productive infrastructure and Communal assets rehabilitated/built (agricultural roads, irrigation networks, forests, hill lakes, water reservoirs…) and access to labour market for seasonal and casual labour in agriculture enhanced","Outcome 2: Improve FOOD ACCESS through cash based  food assistance and agricultural livelihoods","Activity 2.5.3",NA,"i0928633667",NA,"2.5.3.1.A: SYR-Female # of individuals supported for casual agricultural labor","Individuals",40,NA,NA,"Marjaayoun","LBN43","Nabatiye","9",NA,NA,NA,"Marjaayoun",NA,"p0000014529","SHIELD",NA,NA,"m1351356490","s0493973090","2019-12-01","WFP","Yes",10150,"LCRP-2019-R Food Security"
"2019-11-30","Output 2.5: Agricultural productive infrastructure and Communal assets rehabilitated/built (agricultural roads, irrigation networks, forests, hill lakes, water reservoirs…) and access to labour market for seasonal and casual labour in agriculture enhanced","Outcome 2: Improve FOOD ACCESS through cash based  food assistance and agricultural livelihoods","Activity 2.5.3",NA,"i0458960930",NA,"2.5.3.1.A: SYR-Male # of individuals supported for casual agricultural labor","Individuals",12,NA,NA,"Marjaayoun","LBN43","Nabatiye","9",NA,NA,NA,"Marjaayoun",NA,"p0000014529","SHIELD",NA,NA,"m0086055991","s0493973090","2019-11-01","WFP","Yes",10150,"LCRP-2019-R Food Security"
"2019-05-31","Output 2.5: Agricultural productive infrastructure and Communal assets rehabilitated/built (agricultural roads, irrigation networks, forests, hill lakes, water reservoirs…) and access to labour market for seasonal and casual labour in agriculture enhanced","Outcome 2: Improve FOOD ACCESS through cash based  food assistance and agricultural livelihoods","Activity 2.5.1",NA,"i0541999555",NA,"2.5.1.3: Female # of farmers benefiting from improved agricultural productive infrastructure and/or communal asset rehabilitation","Individuals",3,NA,NA,"El Nabatieh","LBN44","Nabatiye","9",NA,NA,NA,"El Nabatieh","Food and Agricultural Organisation","p0000000035","FAO",NA,NA,"m0833893628","s0575473351","2019-05-01","Netherlands","Yes",10150,"LCRP-2019-R Food Security"
"2019-11-30","Output 2.5: Agricultural productive infrastructure and Communal assets rehabilitated/built (agricultural roads, irrigation networks, forests, hill lakes, water reservoirs…) and access to labour market for seasonal and casual labour in agriculture enhanced","Outcome 2: Improve FOOD ACCESS through cash based  food assistance and agricultural livelihoods","Activity 2.5.1",NA,"i0893282044",NA,"2.5.1.2: Value of investment ($) in agricultural worksite contracted through private sector/implementing partners (LH)","USD",1086,NA,NA,"El Nabatieh","LBN44","Nabatiye","9",NA,NA,NA,"El Nabatieh","Food and Agricultural Organisation","p0000000035","FAO",NA,NA,"m1173845668","s0575473351","2019-11-01","Netherlands","Yes",10150,"LCRP-2019-R Food Security"
"2019-11-30","Output 2.5: Agricultural productive infrastructure and Communal assets rehabilitated/built (agricultural roads, irrigation networks, forests, hill lakes, water reservoirs…) and access to labour market for seasonal and casual labour in agriculture enhanced","Outcome 2: Improve FOOD ACCESS through cash based  food assistance and agricultural livelihoods","Activity 2.5.1",NA,"i0287273886",NA,"2.5.1.3: Male # of farmers benefiting from improved agricultural productive infrastructure and/or communal asset rehabilitation","Individuals",0,NA,NA,"El Nabatieh","LBN44","Nabatiye","9",NA,NA,NA,"El Nabatieh","Food and Agricultural Organisation","p0000000035","FAO",NA,NA,"m1173845668","s0575473351","2019-11-01","Netherlands","Yes",10150,"LCRP-2019-R Food Security"
"2019-05-31","Output 2.5: Agricultural productive infrastructure and Communal assets rehabilitated/built (agricultural roads, irrigation networks, forests, hill lakes, water reservoirs…) and access to labour market for seasonal and casual labour in agriculture enhanced","Outcome 2: Improve FOOD ACCESS through cash based  food assistance and agricultural livelihoods","Activity 2.5.1",NA,"i0893282044",NA,"2.5.1.2: Value of investment ($) in agricultural worksite contracted through private sector/implementing partners (LH)","USD",56897,NA,NA,"El Nabatieh","LBN44","Nabatiye","9",NA,NA,NA,"El Nabatieh","Food and Agricultural Organisation","p0000000035","FAO",NA,NA,"m0833893628","s0575473351","2019-05-01","Netherlands","Yes",10150,"LCRP-2019-R Food Security"
"2019-11-30","Output 2.5: Agricultural productive infrastructure and Communal assets rehabilitated/built (agricultural roads, irrigation networks, forests, hill lakes, water reservoirs…) and access to labour market for seasonal and casual labour in agriculture enhanced","Outcome 2: Improve FOOD ACCESS through cash based  food assistance and agricultural livelihoods","Activity 2.5.3",NA,"i0458960930",NA,"2.5.3.1.A: SYR-Male # of individuals supported for casual agricultural labor","Individuals",108,NA,NA,"El Nabatieh","LBN44","Nabatiye","9",NA,NA,NA,"El Nabatieh","Food and Agricultural Organisation","p0000000035","FAO",NA,NA,"m1173845668","s0575473351","2019-11-01","Netherlands","Yes",10150,"LCRP-2019-R Food Security"
"2019-05-31","Output 2.5: Agricultural productive infrastructure and Communal assets rehabilitated/built (agricultural roads, irrigation networks, forests, hill lakes, water reservoirs…) and access to labour market for seasonal and casual labour in agriculture enhanced","Outcome 2: Improve FOOD ACCESS through cash based  food assistance and agricultural livelihoods","Activity 2.5.3",NA,"i0071922717",NA,"2.5.3.1.A: LEB-Male # of individuals supported for casual agricultural labor","Individuals",28,NA,NA,"El Nabatieh","LBN44","Nabatiye","9",NA,NA,NA,"El Nabatieh","Food and Agricultural Organisation","p0000000035","FAO",NA,NA,"m0833893628","s0575473351","2019-05-01","Netherlands","Yes",10150,"LCRP-2019-R Food Security"
"2019-11-30","Output 2.5: Agricultural productive infrastructure and Communal assets rehabilitated/built (agricultural roads, irrigation networks, forests, hill lakes, water reservoirs…) and access to labour market for seasonal and casual labour in agriculture enhanced","Outcome 2: Improve FOOD ACCESS through cash based  food assistance and agricultural livelihoods","Activity 2.5.3",NA,"i0071922717",NA,"2.5.3.1.A: LEB-Male # of individuals supported for casual agricultural labor","Individuals",37,NA,NA,"El Nabatieh","LBN44","Nabatiye","9",NA,NA,NA,"El Nabatieh","Food and Agricultural Organisation","p0000000035","FAO",NA,NA,"m1173845668","s0575473351","2019-11-01","Netherlands","Yes",10150,"LCRP-2019-R Food Security"
"2019-05-31","Output 2.5: Agricultural productive infrastructure and Communal assets rehabilitated/built (agricultural roads, irrigation networks, forests, hill lakes, water reservoirs…) and access to labour market for seasonal and casual labour in agriculture enhanced","Outcome 2: Improve FOOD ACCESS through cash based  food assistance and agricultural livelihoods","Activity 2.5.3",NA,"i0458960930",NA,"2.5.3.1.A: SYR-Male # of individuals supported for casual agricultural labor","Individuals",36,NA,NA,"El Nabatieh","LBN44","Nabatiye","9",NA,NA,NA,"El Nabatieh","Food and Agricultural Organisation","p0000000035","FAO",NA,NA,"m0833893628","s0575473351","2019-05-01","Netherlands","Yes",10150,"LCRP-2019-R Food Security"
"2019-11-30","Output 2.5: Agricultural productive infrastructure and Communal assets rehabilitated/built (agricultural roads, irrigation networks, forests, hill lakes, water reservoirs…) and access to labour market for seasonal and casual labour in agriculture enhanced","Outcome 2: Improve FOOD ACCESS through cash based  food assistance and agricultural livelihoods","Activity 2.5.3",NA,"i0421539557",NA,"2.5.3.1.A: PRL-Male # of individuals supported for casual agricultural labor","Individuals",2,NA,NA,"El Nabatieh","LBN44","Nabatiye","9",NA,NA,NA,"El Nabatieh","Food and Agricultural Organisation","p0000000035","FAO",NA,NA,"m1173845668","s0575473351","2019-11-01","Netherlands","Yes",10150,"LCRP-2019-R Food Security"
"2019-05-31","Output 2.5: Agricultural productive infrastructure and Communal assets rehabilitated/built (agricultural roads, irrigation networks, forests, hill lakes, water reservoirs…) and access to labour market for seasonal and casual labour in agriculture enhanced","Outcome 2: Improve FOOD ACCESS through cash based  food assistance and agricultural livelihoods","Activity 2.5.1",NA,"i0150360199",NA,"2.5.1.1: # of agriculture worksites improved","Worksites",13,NA,NA,"El Nabatieh","LBN44","Nabatiye","9",NA,NA,NA,"El Nabatieh","Food and Agricultural Organisation","p0000000035","FAO",NA,NA,"m0833893628","s0575473351","2019-05-01","Netherlands","Yes",10150,"LCRP-2019-R Food Security"
"2019-11-30","Output 2.5: Agricultural productive infrastructure and Communal assets rehabilitated/built (agricultural roads, irrigation networks, forests, hill lakes, water reservoirs…) and access to labour market for seasonal and casual labour in agriculture enhanced","Outcome 2: Improve FOOD ACCESS through cash based  food assistance and agricultural livelihoods","Activity 2.5.1",NA,"i0150360199",NA,"2.5.1.1: # of agriculture worksites improved","Worksites",0,NA,NA,"El Nabatieh","LBN44","Nabatiye","9",NA,NA,NA,"El Nabatieh","Food and Agricultural Organisation","p0000000035","FAO",NA,NA,"m1173845668","s0575473351","2019-11-01","Netherlands","Yes",10150,"LCRP-2019-R Food Security"
"2019-11-30","Output 2.5: Agricultural productive infrastructure and Communal assets rehabilitated/built (agricultural roads, irrigation networks, forests, hill lakes, water reservoirs…) and access to labour market for seasonal and casual labour in agriculture enhanced","Outcome 2: Improve FOOD ACCESS through cash based  food assistance and agricultural livelihoods","Activity 2.5.1",NA,"i0541999555",NA,"2.5.1.3: Female # of farmers benefiting from improved agricultural productive infrastructure and/or communal asset rehabilitation","Individuals",0,NA,NA,"El Nabatieh","LBN44","Nabatiye","9",NA,NA,NA,"El Nabatieh","Food and Agricultural Organisation","p0000000035","FAO",NA,NA,"m1173845668","s0575473351","2019-11-01","Netherlands","Yes",10150,"LCRP-2019-R Food Security"
"2019-05-31","Output 2.5: Agricultural productive infrastructure and Communal assets rehabilitated/built (agricultural roads, irrigation networks, forests, hill lakes, water reservoirs…) and access to labour market for seasonal and casual labour in agriculture enhanced","Outcome 2: Improve FOOD ACCESS through cash based  food assistance and agricultural livelihoods","Activity 2.5.1",NA,"i0287273886",NA,"2.5.1.3: Male # of farmers benefiting from improved agricultural productive infrastructure and/or communal asset rehabilitation","Individuals",10,NA,NA,"El Nabatieh","LBN44","Nabatiye","9",NA,NA,NA,"El Nabatieh","Food and Agricultural Organisation","p0000000035","FAO",NA,NA,"m0833893628","s0575473351","2019-05-01","Netherlands","Yes",10150,"LCRP-2019-R Food Security"
"2019-11-30","Output 2.5: Agricultural productive infrastructure and Communal assets rehabilitated/built (agricultural roads, irrigation networks, forests, hill lakes, water reservoirs…) and access to labour market for seasonal and casual labour in agriculture enhanced","Outcome 2: Improve FOOD ACCESS through cash based  food assistance and agricultural livelihoods","Activity 2.5.3",NA,"i0887759766",NA,"2.5.3.1.A: LEB-Female # of individuals supported for casual agricultural labor","Individuals",33,NA,NA,"Aakar","LBN51","Akkar","2",NA,NA,NA,"Aakar","Lebanon Reforestation Initiative","p0000017494","LRI",NA,NA,"m0036872960","s0583318800","2019-11-01","WFP","Yes",10150,"LCRP-2019-R Food Security"
"2019-12-31","Output 2.5: Agricultural productive infrastructure and Communal assets rehabilitated/built (agricultural roads, irrigation networks, forests, hill lakes, water reservoirs…) and access to labour market for seasonal and casual labour in agriculture enhanced","Outcome 2: Improve FOOD ACCESS through cash based  food assistance and agricultural livelihoods","Activity 2.5.3",NA,"i0887759766",NA,"2.5.3.1.A: LEB-Female # of individuals supported for casual agricultural labor","Individuals",30,NA,NA,"Aakar","LBN51","Akkar","2",NA,NA,NA,"Aakar","Lebanon Reforestation Initiative","p0000017494","LRI",NA,NA,"m0412871801","s0583318800","2019-12-01","WFP","Yes",10150,"LCRP-2019-R Food Security"
"2019-12-31","Output 2.5: Agricultural productive infrastructure and Communal assets rehabilitated/built (agricultural roads, irrigation networks, forests, hill lakes, water reservoirs…) and access to labour market for seasonal and casual labour in agriculture enhanced","Outcome 2: Improve FOOD ACCESS through cash based  food assistance and agricultural livelihoods","Activity 2.5.3",NA,"i0928633667",NA,"2.5.3.1.A: SYR-Female # of individuals supported for casual agricultural labor","Individuals",31,NA,NA,"Aakar","LBN51","Akkar","2",NA,NA,NA,"Aakar","Lebanon Reforestation Initiative","p0000017494","LRI",NA,NA,"m0412871801","s0583318800","2019-12-01","WFP","Yes",10150,"LCRP-2019-R Food Security"
