"end_date","form","form.category","indicator.category","indicator.id","indicator.name","indicator.units","indicator.value","location.adminlevel.cadastral_area","location.adminlevel.cadastral_area.code","location.adminlevel.caza","location.adminlevel.caza.code","location.adminlevel.governorate","location.adminlevel.governorate.code","location.alternate_name","location.latitude","location.longitude","location.name","partner.description","partner.id","partner.label","project.description","project.label","Funded_by","report.id","site.id","start_date","database.id","database"
"2018-02-28","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"i1256285592","1.1.3.2:DisSyr-# of socio-economically vulnerable children (aged 12-15 years) receiving an unconditional cash transfer top-up amount during scholastic year","Children",528,NA,NA,"Jbayl","LBN34","Mont Liban","5",NA,NA,NA,"Jbayl","United Nations Children's Funds","p0000000030","UNICEF",NA,NA,"UNICEF","m1305010916","s1489746365","2018-02-01",8419,"LCRP-2018-R Basic Assistance"
"2018-03-31","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"i0057449805","1.1.2.2:DisSyr- Total USD amount distributed","USD",19650.5,NA,NA,"Jbayl","LBN34","Mont Liban","5",NA,NA,NA,"Jbayl","United Nations Children's Funds","p0000000030","UNICEF",NA,NA,"UNICEF","m0556439769","s1489746365","2018-03-01",8419,"LCRP-2018-R Basic Assistance"
"2018-01-31","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"i0005992213","1.1.3.1:DisSyr-# of socio-economically vulnerable children (aged 5-15 years) receiving an unconditional cash transfer during scholastic year","Children",761,NA,NA,"Jbayl","LBN34","Mont Liban","5",NA,NA,NA,"Jbayl","United Nations Children's Funds","p0000000030","UNICEF",NA,NA,"UNICEF","m0123913623","s1489746365","2018-01-01",8419,"LCRP-2018-R Basic Assistance"
"2018-03-31","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"i1256285592","1.1.3.2:DisSyr-# of socio-economically vulnerable children (aged 12-15 years) receiving an unconditional cash transfer top-up amount during scholastic year","Children",584,NA,NA,"Jbayl","LBN34","Mont Liban","5",NA,NA,NA,"Jbayl","United Nations Children's Funds","p0000000030","UNICEF",NA,NA,"UNICEF","m0556439769","s1489746365","2018-03-01",8419,"LCRP-2018-R Basic Assistance"
"2018-01-31","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"i1256285592","1.1.3.2:DisSyr-# of socio-economically vulnerable children (aged 12-15 years) receiving an unconditional cash transfer top-up amount during scholastic year","Children",518,NA,NA,"Jbayl","LBN34","Mont Liban","5",NA,NA,NA,"Jbayl","United Nations Children's Funds","p0000000030","UNICEF",NA,NA,"UNICEF","m0123913623","s1489746365","2018-01-01",8419,"LCRP-2018-R Basic Assistance"
"2018-04-30","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"i1592673344","1.1.2.1:DisSyr- # of households receiving multi-sector/ purpose cash transfers (total reached every month)","Household",718,NA,NA,"Jbayl","LBN34","Mont Liban","5",NA,NA,NA,"Jbayl","United Nations Children's Funds","p0000000030","UNICEF",NA,NA,"UNICEF","m1767818259","s1489746365","2018-04-01",8419,"LCRP-2018-R Basic Assistance"
"2018-02-28","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"i0057449805","1.1.2.2:DisSyr- Total USD amount distributed","USD",23052.5,NA,NA,"Jbayl","LBN34","Mont Liban","5",NA,NA,NA,"Jbayl","United Nations Children's Funds","p0000000030","UNICEF",NA,NA,"UNICEF","m1305010916","s1489746365","2018-02-01",8419,"LCRP-2018-R Basic Assistance"
"2018-04-30","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"i1256285592","1.1.3.2:DisSyr-# of socio-economically vulnerable children (aged 12-15 years) receiving an unconditional cash transfer top-up amount during scholastic year","Children",611,NA,NA,"Jbayl","LBN34","Mont Liban","5",NA,NA,NA,"Jbayl","United Nations Children's Funds","p0000000030","UNICEF",NA,NA,"UNICEF","m1767818259","s1489746365","2018-04-01",8419,"LCRP-2018-R Basic Assistance"
"2018-05-31","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"i0057449805","1.1.2.2:DisSyr- Total USD amount distributed","USD",17907,NA,NA,"Jbayl","LBN34","Mont Liban","5",NA,NA,NA,"Jbayl","United Nations Children's Funds","p0000000030","UNICEF",NA,NA,"UNICEF","m1826704325","s1489746365","2018-05-01",8419,"LCRP-2018-R Basic Assistance"
"2018-05-31","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"i0005992213","1.1.3.1:DisSyr-# of socio-economically vulnerable children (aged 5-15 years) receiving an unconditional cash transfer during scholastic year","Children",792,NA,NA,"Jbayl","LBN34","Mont Liban","5",NA,NA,NA,"Jbayl","United Nations Children's Funds","p0000000030","UNICEF",NA,NA,"UNICEF","m1826704325","s1489746365","2018-05-01",8419,"LCRP-2018-R Basic Assistance"
"2018-02-28","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"i1592673344","1.1.2.1:DisSyr- # of households receiving multi-sector/ purpose cash transfers (total reached every month)","Household",682,NA,NA,"Jbayl","LBN34","Mont Liban","5",NA,NA,NA,"Jbayl","United Nations Children's Funds","p0000000030","UNICEF",NA,NA,"UNICEF","m1305010916","s1489746365","2018-02-01",8419,"LCRP-2018-R Basic Assistance"
"2018-04-30","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"i0057449805","1.1.2.2:DisSyr- Total USD amount distributed","USD",20716,NA,NA,"Jbayl","LBN34","Mont Liban","5",NA,NA,NA,"Jbayl","United Nations Children's Funds","p0000000030","UNICEF",NA,NA,"UNICEF","m1767818259","s1489746365","2018-04-01",8419,"LCRP-2018-R Basic Assistance"
"2018-02-28","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"i0005992213","1.1.3.1:DisSyr-# of socio-economically vulnerable children (aged 5-15 years) receiving an unconditional cash transfer during scholastic year","Children",774,NA,NA,"Jbayl","LBN34","Mont Liban","5",NA,NA,NA,"Jbayl","United Nations Children's Funds","p0000000030","UNICEF",NA,NA,"UNICEF","m1305010916","s1489746365","2018-02-01",8419,"LCRP-2018-R Basic Assistance"
"2018-03-31","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"i0005992213","1.1.3.1:DisSyr-# of socio-economically vulnerable children (aged 5-15 years) receiving an unconditional cash transfer during scholastic year","Children",786,NA,NA,"Jbayl","LBN34","Mont Liban","5",NA,NA,NA,"Jbayl","United Nations Children's Funds","p0000000030","UNICEF",NA,NA,"UNICEF","m0556439769","s1489746365","2018-03-01",8419,"LCRP-2018-R Basic Assistance"
"2018-01-31","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"i0057449805","1.1.2.2:DisSyr- Total USD amount distributed","USD",27626.5,NA,NA,"Jbayl","LBN34","Mont Liban","5",NA,NA,NA,"Jbayl","United Nations Children's Funds","p0000000030","UNICEF",NA,NA,"UNICEF","m0123913623","s1489746365","2018-01-01",8419,"LCRP-2018-R Basic Assistance"
"2018-02-28","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"i1592673344","1.1.2.1:DisSyr- # of households receiving multi-sector/ purpose cash transfers (total reached every month)","Household",48,NA,NA,"Baabda","LBN32","Mont Liban","5",NA,NA,NA,"Baabda","World Food Programme","p0000000365","WFP",NA,NA,"WFP","m1750234538","s1517154019","2018-02-01",8419,"LCRP-2018-R Basic Assistance"
"2018-01-31","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"i0057449805","1.1.2.2:DisSyr- Total USD amount distributed","USD",8328,NA,NA,"Baabda","LBN32","Mont Liban","5",NA,NA,NA,"Baabda","World Food Programme","p0000000365","WFP",NA,NA,"WFP","m1106063017","s1517154019","2018-01-01",8419,"LCRP-2018-R Basic Assistance"
"2018-01-31","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"i1592673344","1.1.2.1:DisSyr- # of households receiving multi-sector/ purpose cash transfers (total reached every month)","Household",48,NA,NA,"Baabda","LBN32","Mont Liban","5",NA,NA,NA,"Baabda","World Food Programme","p0000000365","WFP",NA,NA,"WFP","m1106063017","s1517154019","2018-01-01",8419,"LCRP-2018-R Basic Assistance"
"2018-03-31","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"i0057449805","1.1.2.2:DisSyr- Total USD amount distributed","USD",8328,NA,NA,"Baabda","LBN32","Mont Liban","5",NA,NA,NA,"Baabda","World Food Programme","p0000000365","WFP",NA,NA,"WFP","m0928674413","s1517154019","2018-03-01",8419,"LCRP-2018-R Basic Assistance"
"2018-02-28","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"i0057449805","1.1.2.2:DisSyr- Total USD amount distributed","USD",8328,NA,NA,"Baabda","LBN32","Mont Liban","5",NA,NA,NA,"Baabda","World Food Programme","p0000000365","WFP",NA,NA,"WFP","m1750234538","s1517154019","2018-02-01",8419,"LCRP-2018-R Basic Assistance"
"2018-04-30","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"i1592673344","1.1.2.1:DisSyr- # of households receiving multi-sector/ purpose cash transfers (total reached every month)","Household",48,NA,NA,"Baabda","LBN32","Mont Liban","5",NA,NA,NA,"Baabda","World Food Programme","p0000000365","WFP",NA,NA,"WFP","m0926895971","s1517154019","2018-04-01",8419,"LCRP-2018-R Basic Assistance"
"2018-04-30","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"i0057449805","1.1.2.2:DisSyr- Total USD amount distributed","USD",8328,NA,NA,"Baabda","LBN32","Mont Liban","5",NA,NA,NA,"Baabda","World Food Programme","p0000000365","WFP",NA,NA,"WFP","m0926895971","s1517154019","2018-04-01",8419,"LCRP-2018-R Basic Assistance"
"2018-03-31","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"i1592673344","1.1.2.1:DisSyr- # of households receiving multi-sector/ purpose cash transfers (total reached every month)","Household",48,NA,NA,"Baabda","LBN32","Mont Liban","5",NA,NA,NA,"Baabda","World Food Programme","p0000000365","WFP",NA,NA,"WFP","m0928674413","s1517154019","2018-03-01",8419,"LCRP-2018-R Basic Assistance"
"2018-02-28","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"i0180036293","1.1.2.2:LEB- Total USD amount distributed","USD",18025,NA,NA,"West Bekaa","LBN24","Bekaa","6",NA,NA,NA,"West Bekaa","Lebanese Red Cross","p0000002343","Lebanese Red Cross",NA,NA,"Independent","m1158967553","s1523558302","2018-02-01",8419,"LCRP-2018-R Basic Assistance"
"2018-01-31","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"i1592673344","1.1.2.1:DisSyr- # of households receiving multi-sector/ purpose cash transfers (total reached every month)","Household",399,NA,NA,"West Bekaa","LBN24","Bekaa","6",NA,NA,NA,"West Bekaa","Lebanese Red Cross","p0000002343","Lebanese Red Cross",NA,NA,"Independent","m0495144488","s1523558302","2018-01-01",8419,"LCRP-2018-R Basic Assistance"
"2018-03-31","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"i1016696224","1.1.2.1:LEB- # of households receiving multi-sector/ purpose cash transfers (total reached every month)","Household",103,NA,NA,"West Bekaa","LBN24","Bekaa","6",NA,NA,NA,"West Bekaa","Lebanese Red Cross","p0000002343","Lebanese Red Cross",NA,NA,"Independent","m0329045949","s1523558302","2018-03-01",8419,"LCRP-2018-R Basic Assistance"
"2018-02-28","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"i1592673344","1.1.2.1:DisSyr- # of households receiving multi-sector/ purpose cash transfers (total reached every month)","Household",399,NA,NA,"West Bekaa","LBN24","Bekaa","6",NA,NA,NA,"West Bekaa","Lebanese Red Cross","p0000002343","Lebanese Red Cross",NA,NA,"Independent","m1158967553","s1523558302","2018-02-01",8419,"LCRP-2018-R Basic Assistance"
"2018-01-31","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"i0057449805","1.1.2.2:DisSyr- Total USD amount distributed","USD",139650,NA,NA,"West Bekaa","LBN24","Bekaa","6",NA,NA,NA,"West Bekaa","Lebanese Red Cross","p0000002343","Lebanese Red Cross",NA,NA,"Independent","m0495144488","s1523558302","2018-01-01",8419,"LCRP-2018-R Basic Assistance"
"2018-01-31","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"i0180036293","1.1.2.2:LEB- Total USD amount distributed","USD",36050,NA,NA,"West Bekaa","LBN24","Bekaa","6",NA,NA,NA,"West Bekaa","Lebanese Red Cross","p0000002343","Lebanese Red Cross",NA,NA,"Independent","m0495144488","s1523558302","2018-01-01",8419,"LCRP-2018-R Basic Assistance"
"2018-01-31","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"i1016696224","1.1.2.1:LEB- # of households receiving multi-sector/ purpose cash transfers (total reached every month)","Household",103,NA,NA,"West Bekaa","LBN24","Bekaa","6",NA,NA,NA,"West Bekaa","Lebanese Red Cross","p0000002343","Lebanese Red Cross",NA,NA,"Independent","m0495144488","s1523558302","2018-01-01",8419,"LCRP-2018-R Basic Assistance"
"2018-03-31","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"i1592673344","1.1.2.1:DisSyr- # of households receiving multi-sector/ purpose cash transfers (total reached every month)","Household",399,NA,NA,"West Bekaa","LBN24","Bekaa","6",NA,NA,NA,"West Bekaa","Lebanese Red Cross","p0000002343","Lebanese Red Cross",NA,NA,"Independent","m0329045949","s1523558302","2018-03-01",8419,"LCRP-2018-R Basic Assistance"
"2018-02-28","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"i0057449805","1.1.2.2:DisSyr- Total USD amount distributed","USD",69825,NA,NA,"West Bekaa","LBN24","Bekaa","6",NA,NA,NA,"West Bekaa","Lebanese Red Cross","p0000002343","Lebanese Red Cross",NA,NA,"Independent","m1158967553","s1523558302","2018-02-01",8419,"LCRP-2018-R Basic Assistance"
"2018-03-31","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"i0057449805","1.1.2.2:DisSyr- Total USD amount distributed","USD",69825,NA,NA,"West Bekaa","LBN24","Bekaa","6",NA,NA,NA,"West Bekaa","Lebanese Red Cross","p0000002343","Lebanese Red Cross",NA,NA,"Independent","m0329045949","s1523558302","2018-03-01",8419,"LCRP-2018-R Basic Assistance"
"2018-03-31","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"i0180036293","1.1.2.2:LEB- Total USD amount distributed","USD",18025,NA,NA,"West Bekaa","LBN24","Bekaa","6",NA,NA,NA,"West Bekaa","Lebanese Red Cross","p0000002343","Lebanese Red Cross",NA,NA,"Independent","m0329045949","s1523558302","2018-03-01",8419,"LCRP-2018-R Basic Assistance"
"2018-02-28","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"i1016696224","1.1.2.1:LEB- # of households receiving multi-sector/ purpose cash transfers (total reached every month)","Household",103,NA,NA,"West Bekaa","LBN24","Bekaa","6",NA,NA,NA,"West Bekaa","Lebanese Red Cross","p0000002343","Lebanese Red Cross",NA,NA,"Independent","m1158967553","s1523558302","2018-02-01",8419,"LCRP-2018-R Basic Assistance"
"2018-06-30","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"i0057449805","1.1.2.2:DisSyr- Total USD amount distributed","USD",30450,NA,NA,"Hermel","LBN22","Baalbek_Hermel","3",NA,NA,NA,"Hermel","Lebanese Red Cross","p0000002343","Lebanese Red Cross",NA,NA,"Independent","m1073738763","s1529389703","2018-06-01",8419,"LCRP-2018-R Basic Assistance"
"2018-06-30","Output-1.1:[CASH & HH VISITS] Multipurpose cash assistance grants to the most socio-economically vulnerable households provided",NA,NA,"i0180036293","1.1.2.2:LEB- Total USD amount distributed","USD",13300,NA,NA,"Hermel","LBN22","Baalbek_Hermel","3",NA,NA,NA,"Hermel","Lebanese Red Cross","p0000002343","Lebanese Red Cross",NA,NA,"Independent","m1073738763","s1529389703","2018-06-01",8419,"LCRP-2018-R Basic Assistance"
