"Database","DatabaseId","Folder","Form","FormId","ParentForm","ParentFormId","RecordId","ai_allsites.alternate_name","ai_allsites.geographic_location.latitude","ai_allsites.geographic_location.longitude","ai_allsites.name","cadastral_area.code","cadastral_area.name","caza.code","caza.name","comment","comments","funded_by.full_name","funded_by.funded_by","governorate.code","governorate.name","month","partner.name","partner.partner_full_name","projects.comment","projects.end_date","projects.plan","projects.project_code","projects.project_name","projects.start_date","site_type","Quantity.Field.ID","Quantity.Field.Code","Quantity.Field","Value"
"0. 2020 Sectors Reporting ","ck2yrizmo2","14- Palestinian Programme","Monthly Reporting","ck4sa7znfj","OUTCOME 2 - Child Protection","ck4sa5gk98","cs1ta56kh0mho1m2","61119_09_001",33.53996389,35.37649167,"PC: Ein el Hilweh",61003,"Saida Ed-Dekermane","LBN61","Saida","Community center, UNRWA PHC and UNRWA school",NA,NA,"UNICEF",8,"Sud","2020-10","MAP","Medical Aid for Palestinians","Amendment #1,2,3, 4","2020-12-31",NA,"LEBA/PCA2017055/PD2019676","UNICEF - Strengthening Community-Based Child Protection, Gender Based Violence interventions, and Psychosocial Support in Pales...","2019-06-01","Community Center","ck4svygre77",NA,"2.2.c_LEB_Female: # of caregivers engaged in activities to promote well-being and protection of children",11
"0. 2020 Sectors Reporting ","ck2yrizmo2","14- Palestinian Programme","Monthly Reporting","ck4sa7znfj","OUTCOME 2 - Child Protection","ck4sa5gk98","ca7cq7hkh0n0ror5","62128_09_001",33.267917,35.237731,"PC: Burj el Shemali",62004,"Borj Ech-Chemali","LBN63","Sour",NA,NA,NA,"UNICEF",8,"Sud","2020-10","MAP","Medical Aid for Palestinians","Amendment #1,2,3, 4","2020-12-31",NA,"LEBA/PCA2017055/PD2019676","UNICEF - Strengthening Community-Based Child Protection, Gender Based Violence interventions, and Psychosocial Support in Pales...","2019-06-01","Community Center","ck4svygre77",NA,"2.2.c_LEB_Female: # of caregivers engaged in activities to promote well-being and protection of children",2
"0. 2020 Sectors Reporting ","ck2yrizmo2","14- Palestinian Programme","Monthly Reporting","ck4sa7znfj","OUTCOME 2 - Child Protection","ck4sa5gk98","ce97e8dkh83dpli7","53111_09_001",33.99745833,36.18029722,"PC: Wavell",53001,"Baalbek","LBN21","Baalbek",NA,NA,NA,"UNICEF",3,"Baalbek_Hermel","2020-10","ARCPA","Arab Resource Center for Popular Arts",NA,"2020-06-30",NA,"LEBA/PCA2017057/PD2019679","UNICEF - CoPE: Community Protection and Empowerment - Phase IV","2019-06-01","Community Center","ck4svygre77",NA,"2.2.c_LEB_Female: # of caregivers engaged in activities to promote well-being and protection of children",3
"0. 2020 Sectors Reporting ","ck2yrizmo2","14- Palestinian Programme","Monthly Reporting","ck4sa7znfj","OUTCOME 2 - Child Protection","ck4sa5gk98","con83h6kie84xez8","PG_15",33.81136116,35.87032839,"PG: Taalbaya/Saadnayel",51054,"Taalbaya","LBN25","Zahleh","Community center and UNRWA PHC",NA,NA,"UNICEF",6,"Bekaa","2020-11","MAP","Medical Aid for Palestinians","Amendment #1,2,3, 4","2020-12-31",NA,"LEBA/PCA2017055/PD2019676","UNICEF - Strengthening Community-Based Child Protection, Gender Based Violence interventions, and Psychosocial Support in Pales...","2019-06-01","Community Center","ck4svygre77",NA,"2.2.c_LEB_Female: # of caregivers engaged in activities to promote well-being and protection of children",2
"0. 2020 Sectors Reporting ","ck2yrizmo2","14- Palestinian Programme","Monthly Reporting","ck4sa7znfj","OUTCOME 2 - Child Protection","ck4sa5gk98","cb00aoukie8ipb4a","21111_09_001",33.86346667,35.50030278,"PC: Shatila",21007,"Chiyah","LBN32","Baabda","Community center, UNRWA PHC and UNRWA school",NA,NA,"UNICEF",5,"Mont Liban","2020-11","MAP","Medical Aid for Palestinians","Amendment #1,2,3, 4","2020-12-31",NA,"LEBA/PCA2017055/PD2019676","UNICEF - Strengthening Community-Based Child Protection, Gender Based Violence interventions, and Psychosocial Support in Pales...","2019-06-01","Community Center","ck4svygre77",NA,"2.2.c_LEB_Female: # of caregivers engaged in activities to promote well-being and protection of children",3
"0. 2020 Sectors Reporting ","ck2yrizmo2","14- Palestinian Programme","Monthly Reporting","ck4sa7znfj","OUTCOME 2 - Child Protection","ck4sa5gk98","cum89wfkie90ufae","61119_09_001",33.53996389,35.37649167,"PC: Ein el Hilweh",61003,"Saida Ed-Dekermane","LBN61","Saida","Community center, UNRWA PHC and UNRWA school",NA,NA,"UNICEF",8,"Sud","2020-11","MAP","Medical Aid for Palestinians","Amendment #1,2,3, 4","2020-12-31",NA,"LEBA/PCA2017055/PD2019676","UNICEF - Strengthening Community-Based Child Protection, Gender Based Violence interventions, and Psychosocial Support in Pales...","2019-06-01","Community Center","ck4svygre77",NA,"2.2.c_LEB_Female: # of caregivers engaged in activities to promote well-being and protection of children",14
"0. 2020 Sectors Reporting ","ck2yrizmo2","14- Palestinian Programme","Monthly Reporting","ck4sa7znfj","OUTCOME 2 - Child Protection","ck4sa5gk98","cjmvzgnkiis7pw7e","62111_09_002",33.27306667,35.21165278,"PC: El Buss",62006,"Sour","LBN63","Sour",NA,NA,NA,"UNICEF",8,"Sud","2020-11","ARCPA","Arab Resource Center for Popular Arts",NA,"2020-06-30",NA,"LEBA/PCA2017057/PD2019679","UNICEF - CoPE: Community Protection and Empowerment - Phase IV","2019-06-01","Community Center","ck4svygre77",NA,"2.2.c_LEB_Female: # of caregivers engaged in activities to promote well-being and protection of children",4
"0. 2020 Sectors Reporting ","ck2yrizmo2","14- Palestinian Programme","Monthly Reporting","ck4sa7znfj","OUTCOME 2 - Child Protection","ck4sa5gk98","ceid9ftkjk2vbqm4","35277_09_001",34.51338056,35.96009722,"PC: Nahr el Bared",35002,"Mhammaret","LBN51","Aakar","community center and UNRWA PHC",NA,NA,"UNICEF",2,"Akkar","2020-12","MAP","Medical Aid for Palestinians","Amendment #1,2,3, 4","2020-12-31",NA,"LEBA/PCA2017055/PD2019676","UNICEF - Strengthening Community-Based Child Protection, Gender Based Violence interventions, and Psychosocial Support in Pales...","2019-06-01","Community Center","ck4svygre77",NA,"2.2.c_LEB_Female: # of caregivers engaged in activities to promote well-being and protection of children",1
"0. 2020 Sectors Reporting ","ck2yrizmo2","14- Palestinian Programme","Monthly Reporting","ck4sa7znfj","OUTCOME 2 - Child Protection","ck4sa5gk98","c7h7bvqkjk33ykd6","PG_15",33.81136116,35.87032839,"PG: Taalbaya/Saadnayel",51054,"Taalbaya","LBN25","Zahleh","Community center and UNRWA PHC",NA,NA,"UNICEF",6,"Bekaa","2020-12","MAP","Medical Aid for Palestinians","Amendment #1,2,3, 4","2020-12-31",NA,"LEBA/PCA2017055/PD2019676","UNICEF - Strengthening Community-Based Child Protection, Gender Based Violence interventions, and Psychosocial Support in Pales...","2019-06-01","Community Center","ck4svygre77",NA,"2.2.c_LEB_Female: # of caregivers engaged in activities to promote well-being and protection of children",2
"0. 2020 Sectors Reporting ","ck2yrizmo2","14- Palestinian Programme","Monthly Reporting","ck4sa7znfj","OUTCOME 2 - Child Protection","ck4sa5gk98","cind6d7kjk3qsg9b","61119_09_001",33.53996389,35.37649167,"PC: Ein el Hilweh",61003,"Saida Ed-Dekermane","LBN61","Saida","Community center, UNRWA PHC and UNRWA school",NA,NA,"UNICEF",8,"Sud","2020-12","MAP","Medical Aid for Palestinians","Amendment #1,2,3, 4","2020-12-31",NA,"LEBA/PCA2017055/PD2019676","UNICEF - Strengthening Community-Based Child Protection, Gender Based Violence interventions, and Psychosocial Support in Pales...","2019-06-01","Community Center","ck4svygre77",NA,"2.2.c_LEB_Female: # of caregivers engaged in activities to promote well-being and protection of children",17
"0. 2020 Sectors Reporting ","ck2yrizmo2","14- Palestinian Programme","Monthly Reporting","ck4sa7znfj","OUTCOME 2 - Child Protection","ck4sa5gk98","c680fn9kjk3wudzc","62111_09_002",33.27306667,35.21165278,"PC: El Buss",62006,"Sour","LBN63","Sour",NA,NA,NA,"UNICEF",8,"Sud","2020-12","MAP","Medical Aid for Palestinians","Amendment #1,2,3, 4","2020-12-31",NA,"LEBA/PCA2017055/PD2019676","UNICEF - Strengthening Community-Based Child Protection, Gender Based Violence interventions, and Psychosocial Support in Pales...","2019-06-01","Community Center","ck4svygre77",NA,"2.2.c_LEB_Female: # of caregivers engaged in activities to promote well-being and protection of children",1
"0. 2020 Sectors Reporting ","ck2yrizmo2","14- Palestinian Programme","Monthly Reporting","ck4sa7znfj","OUTCOME 2 - Child Protection","ck4sa5gk98","cxdidsskjk40hkgd","62128_09_001",33.267917,35.237731,"PC: Burj el Shemali",62004,"Borj Ech-Chemali","LBN63","Sour",NA,NA,NA,"UNICEF",8,"Sud","2020-12","MAP","Medical Aid for Palestinians","Amendment #1,2,3, 4","2020-12-31",NA,"LEBA/PCA2017055/PD2019676","UNICEF - Strengthening Community-Based Child Protection, Gender Based Violence interventions, and Psychosocial Support in Pales...","2019-06-01","Community Center","ck4svygre77",NA,"2.2.c_LEB_Female: # of caregivers engaged in activities to promote well-being and protection of children",11
"0. 2020 Sectors Reporting ","ck2yrizmo2","14- Palestinian Programme","Monthly Reporting","ck4sa7znfj","OUTCOME 2 - Child Protection","ck4sa5gk98","cbw2dvikjmwc8fy6","53111_09_001",33.99745833,36.18029722,"PC: Wavell",53001,"Baalbek","LBN21","Baalbek",NA,NA,NA,"UNICEF",3,"Baalbek_Hermel","2020-12","ARCPA","Arab Resource Center for Popular Arts",NA,"2020-06-30",NA,"LEBA/PCA2017057/PD2019679","UNICEF - CoPE: Community Protection and Empowerment - Phase IV","2019-06-01","Community Center","ck4svygre77",NA,"2.2.c_LEB_Female: # of caregivers engaged in activities to promote well-being and protection of children",1
"0. 2020 Sectors Reporting ","ck2yrizmo2","14- Palestinian Programme","Monthly Reporting","ck4sa7znfj","OUTCOME 2 - Child Protection","ck4sa5gk98","covigzykjmwgvj67","62111_09_002",33.27306667,35.21165278,"PC: El Buss",62006,"Sour","LBN63","Sour",NA,NA,NA,"UNICEF",8,"Sud","2020-12","ARCPA","Arab Resource Center for Popular Arts",NA,"2020-06-30",NA,"LEBA/PCA2017057/PD2019679","UNICEF - CoPE: Community Protection and Empowerment - Phase IV","2019-06-01","Community Center","ck4svygre77",NA,"2.2.c_LEB_Female: # of caregivers engaged in activities to promote well-being and protection of children",3
"0. 2020 Sectors Reporting ","ck2yrizmo2","14- Palestinian Programme","Monthly Reporting","ck4sa7znfj","OUTCOME 2 - Child Protection","ck4sa5gk98","k6amusly6","PG_15",33.81136116,35.87032839,"PG: Taalbaya/Saadnayel",51054,"Taalbaya","LBN25","Zahleh","Community center and UNRWA PHC",NA,NA,"UNICEF",6,"Bekaa","2020-01","MAP","Medical Aid for Palestinians","Amendment #1,2,3, 4","2020-12-31",NA,"LEBA/PCA2017055/PD2019676","UNICEF - Strengthening Community-Based Child Protection, Gender Based Violence interventions, and Psychosocial Support in Pales...","2019-06-01","Community Center","ck4svygrf78",NA,"2.2.c_LEB_Male: # of caregivers engaged in activities to promote well-being and protection of children",1
"0. 2020 Sectors Reporting ","ck2yrizmo2","14- Palestinian Programme","Monthly Reporting","ck4sa7znfj","OUTCOME 2 - Child Protection","ck4sa5gk98","k7brln5n7","PG_15",33.81136116,35.87032839,"PG: Taalbaya/Saadnayel",51054,"Taalbaya","LBN25","Zahleh","Community center and UNRWA PHC",NA,NA,"UNICEF",6,"Bekaa","2020-02","MAP","Medical Aid for Palestinians","Amendment #1,2,3, 4","2020-12-31",NA,"LEBA/PCA2017055/PD2019676","UNICEF - Strengthening Community-Based Child Protection, Gender Based Violence interventions, and Psychosocial Support in Pales...","2019-06-01","Community Center","ck4svygrf78",NA,"2.2.c_LEB_Male: # of caregivers engaged in activities to promote well-being and protection of children",1
"0. 2020 Sectors Reporting ","ck2yrizmo2","14- Palestinian Programme","Monthly Reporting","ck4sa7znfj","OUTCOME 2 - Child Protection","ck4sa5gk98","ct9wbw8kaxknnad3","37231_09_001",34.44174167,35.87207778,"PC: Beddawi",37017,"Beddaoui","LBN55","Miniyeh-Danniyeh","community center and UNRWA school",NA,NA,"UNICEF",4,"Nord","2020-05","MAP","Medical Aid for Palestinians","Amendment #1,2,3, 4","2020-12-31",NA,"LEBA/PCA2017055/PD2019676","UNICEF - Strengthening Community-Based Child Protection, Gender Based Violence interventions, and Psychosocial Support in Pales...","2019-06-01","Community Center","ck4svygrf78",NA,"2.2.c_LEB_Male: # of caregivers engaged in activities to promote well-being and protection of children",4
"0. 2020 Sectors Reporting ","ck2yrizmo2","14- Palestinian Programme","Monthly Reporting","ck4sa7znfj","OUTCOME 2 - Child Protection","ck4sa5gk98","cm1lwcskd8o1cqr3","37231_09_001",34.44174167,35.87207778,"PC: Beddawi",37017,"Beddaoui","LBN55","Miniyeh-Danniyeh","community center and UNRWA school",NA,NA,"UNICEF",4,"Nord","2020-07","MAP","Medical Aid for Palestinians","Amendment #1,2,3, 4","2020-12-31",NA,"LEBA/PCA2017055/PD2019676","UNICEF - Strengthening Community-Based Child Protection, Gender Based Violence interventions, and Psychosocial Support in Pales...","2019-06-01","Community Center","ck4svygrf78",NA,"2.2.c_LEB_Male: # of caregivers engaged in activities to promote well-being and protection of children",10
"0. 2020 Sectors Reporting ","ck2yrizmo2","14- Palestinian Programme","Monthly Reporting","ck4sa7znfj","OUTCOME 2 - Child Protection","ck4sa5gk98","cj7vhm9kd8t6sk37","21111_09_001",33.86346667,35.50030278,"PC: Shatila",21007,"Chiyah","LBN32","Baabda","Community center, UNRWA PHC and UNRWA school",NA,NA,"UNICEF",5,"Mont Liban","2020-07","MAP","Medical Aid for Palestinians","Amendment #1,2,3, 4","2020-12-31",NA,"LEBA/PCA2017055/PD2019676","UNICEF - Strengthening Community-Based Child Protection, Gender Based Violence interventions, and Psychosocial Support in Pales...","2019-06-01","Community Center","ck4svygrf78",NA,"2.2.c_LEB_Male: # of caregivers engaged in activities to promote well-being and protection of children",1
"0. 2020 Sectors Reporting ","ck2yrizmo2","14- Palestinian Programme","Monthly Reporting","ck4sa7znfj","OUTCOME 2 - Child Protection","ck4sa5gk98","cgekogykdk5jw9i7","53111_09_001",33.99745833,36.18029722,"PC: Wavell",53001,"Baalbek","LBN21","Baalbek",NA,NA,NA,"UNICEF",3,"Baalbek_Hermel","2020-07","ARCPA","Arab Resource Center for Popular Arts",NA,"2020-06-30",NA,"LEBA/PCA2017057/PD2019679","UNICEF - CoPE: Community Protection and Empowerment - Phase IV","2019-06-01","Community Center","ck4svygrf78",NA,"2.2.c_LEB_Male: # of caregivers engaged in activities to promote well-being and protection of children",1
"0. 2020 Sectors Reporting ","ck2yrizmo2","14- Palestinian Programme","Monthly Reporting","ck4sa7znfj","OUTCOME 2 - Child Protection","ck4sa5gk98","cijuzapkel0okk04","37231_09_001",34.44174167,35.87207778,"PC: Beddawi",37017,"Beddaoui","LBN55","Miniyeh-Danniyeh","community center and UNRWA school",NA,NA,"UNICEF",4,"Nord","2020-08","MAP","Medical Aid for Palestinians","Amendment #1,2,3, 4","2020-12-31",NA,"LEBA/PCA2017055/PD2019676","UNICEF - Strengthening Community-Based Child Protection, Gender Based Violence interventions, and Psychosocial Support in Pales...","2019-06-01","Community Center","ck4svygrf78",NA,"2.2.c_LEB_Male: # of caregivers engaged in activities to promote well-being and protection of children",11
"0. 2020 Sectors Reporting ","ck2yrizmo2","14- Palestinian Programme","Monthly Reporting","ck4sa7znfj","OUTCOME 2 - Child Protection","ck4sa5gk98","ctfdycckfxltt603","37231_09_001",34.44174167,35.87207778,"PC: Beddawi",37017,"Beddaoui","LBN55","Miniyeh-Danniyeh","community center and UNRWA school",NA,NA,"UNICEF",4,"Nord","2020-09","MAP","Medical Aid for Palestinians","Amendment #1,2,3, 4","2020-12-31",NA,"LEBA/PCA2017055/PD2019676","UNICEF - Strengthening Community-Based Child Protection, Gender Based Violence interventions, and Psychosocial Support in Pales...","2019-06-01","Community Center","ck4svygrf78",NA,"2.2.c_LEB_Male: # of caregivers engaged in activities to promote well-being and protection of children",4
"0. 2020 Sectors Reporting ","ck2yrizmo2","14- Palestinian Programme","Monthly Reporting","ck4sa7znfj","OUTCOME 2 - Child Protection","ck4sa5gk98","cw67bdkkh0ljhzg6","37231_09_001",34.44174167,35.87207778,"PC: Beddawi",37017,"Beddaoui","LBN55","Miniyeh-Danniyeh","community center and UNRWA school",NA,NA,"UNICEF",4,"Nord","2020-10","MAP","Medical Aid for Palestinians","Amendment #1,2,3, 4","2020-12-31",NA,"LEBA/PCA2017055/PD2019676","UNICEF - Strengthening Community-Based Child Protection, Gender Based Violence interventions, and Psychosocial Support in Pales...","2019-06-01","Community Center","ck4svygrf78",NA,"2.2.c_LEB_Male: # of caregivers engaged in activities to promote well-being and protection of children",6
"0. 2020 Sectors Reporting ","ck2yrizmo2","14- Palestinian Programme","Monthly Reporting","ck4sa7znfj","OUTCOME 2 - Child Protection","ck4sa5gk98","ccv7ya2kh0m5qgr9","PG_13",33.77845444,35.90585397,"PG: Bar Elias",51057,"Barr Elias","LBN25","Zahleh","Community center and UNRWA PHC",NA,NA,"UNICEF",6,"Bekaa","2020-10","MAP","Medical Aid for Palestinians","Amendment #1,2,3, 4","2020-12-31",NA,"LEBA/PCA2017055/PD2019676","UNICEF - Strengthening Community-Based Child Protection, Gender Based Violence interventions, and Psychosocial Support in Pales...","2019-06-01","Community Center","ck4svygrf78",NA,"2.2.c_LEB_Male: # of caregivers engaged in activities to promote well-being and protection of children",1
"0. 2020 Sectors Reporting ","ck2yrizmo2","14- Palestinian Programme","Monthly Reporting","ck4sa7znfj","OUTCOME 2 - Child Protection","ck4sa5gk98","c7h7bvqkjk33ykd6","PG_15",33.81136116,35.87032839,"PG: Taalbaya/Saadnayel",51054,"Taalbaya","LBN25","Zahleh","Community center and UNRWA PHC",NA,NA,"UNICEF",6,"Bekaa","2020-12","MAP","Medical Aid for Palestinians","Amendment #1,2,3, 4","2020-12-31",NA,"LEBA/PCA2017055/PD2019676","UNICEF - Strengthening Community-Based Child Protection, Gender Based Violence interventions, and Psychosocial Support in Pales...","2019-06-01","Community Center","ck4svygrf78",NA,"2.2.c_LEB_Male: # of caregivers engaged in activities to promote well-being and protection of children",1
"0. 2020 Sectors Reporting ","ck2yrizmo2","14- Palestinian Programme","Monthly Reporting","ck4sa7znfj","OUTCOME 2 - Child Protection","ck4sa5gk98","c680fn9kjk3wudzc","62111_09_002",33.27306667,35.21165278,"PC: El Buss",62006,"Sour","LBN63","Sour",NA,NA,NA,"UNICEF",8,"Sud","2020-12","MAP","Medical Aid for Palestinians","Amendment #1,2,3, 4","2020-12-31",NA,"LEBA/PCA2017055/PD2019676","UNICEF - Strengthening Community-Based Child Protection, Gender Based Violence interventions, and Psychosocial Support in Pales...","2019-06-01","Community Center","ck4svygrf78",NA,"2.2.c_LEB_Male: # of caregivers engaged in activities to promote well-being and protection of children",1
"0. 2020 Sectors Reporting ","ck2yrizmo2","14- Palestinian Programme","Monthly Reporting","ck4sa7znfj","OUTCOME 2 - Child Protection","ck4sa5gk98","cxdidsskjk40hkgd","62128_09_001",33.267917,35.237731,"PC: Burj el Shemali",62004,"Borj Ech-Chemali","LBN63","Sour",NA,NA,NA,"UNICEF",8,"Sud","2020-12","MAP","Medical Aid for Palestinians","Amendment #1,2,3, 4","2020-12-31",NA,"LEBA/PCA2017055/PD2019676","UNICEF - Strengthening Community-Based Child Protection, Gender Based Violence interventions, and Psychosocial Support in Pales...","2019-06-01","Community Center","ck4svygrf78",NA,"2.2.c_LEB_Male: # of caregivers engaged in activities to promote well-being and protection of children",4
