"end_date","form","form.category","indicator.category","indicator.id","indicator.name","indicator.units","indicator.value","location.adminlevel.cadastral_area","location.adminlevel.cadastral_area.code","location.adminlevel.caza","location.adminlevel.caza.code","location.adminlevel.governorate","location.adminlevel.governorate.code","location.alternate_name","location.latitude","location.longitude","location.name","partner.description","partner.id","partner.label","project.description","project.label","report.id","site.id","start_date","Funded_by","LCRP Appeal","database.id","database"
"2018-03-31","Output 2.1: Direct access to food for vulnerable populations through cash based food assistance improved","Outcome 2: Improve FOOD ACCESS through cash based  food assistance and agricultural livelihoods","Activity 2.1.1","i0978200122","2.1.1.4: DisSyr-Male # of individuals receiving food assistance through food vouchers","Unit",82,NA,NA,"Sour","LBN63","Sud","8",NA,NA,NA,"Sour","Mennonite Central Committee","p0000001449","MCC",NA,NA,"m1800556397","s1431897541","2018-03-01","Canada","Yes",8444,"LCRP-2018-R Food Security"
"2018-05-31","Output 2.1: Direct access to food for vulnerable populations through cash based food assistance improved","Outcome 2: Improve FOOD ACCESS through cash based  food assistance and agricultural livelihoods","Activity 2.1.1","i0025081303","2.1.1.4: DisSyr-Amount of cash ($) redeemed through food vouchers","Unit",2295,NA,NA,"Sour","LBN63","Sud","8",NA,NA,NA,"Sour","Mennonite Central Committee","p0000001449","MCC",NA,NA,"m0941293748","s1431897541","2018-05-01","Canada","Yes",8444,"LCRP-2018-R Food Security"
"2018-02-28","Output 2.1: Direct access to food for vulnerable populations through cash based food assistance improved","Outcome 2: Improve FOOD ACCESS through cash based  food assistance and agricultural livelihoods","Activity 2.1.1","i0978200122","2.1.1.4: DisSyr-Male # of individuals receiving food assistance through food vouchers","Unit",77,NA,NA,"Sour","LBN63","Sud","8",NA,NA,NA,"Sour","Mennonite Central Committee","p0000001449","MCC",NA,NA,"m1613618319","s1431897541","2018-02-01","Canada","Yes",8444,"LCRP-2018-R Food Security"
"2018-01-31","Output 2.1: Direct access to food for vulnerable populations through cash based food assistance improved","Outcome 2: Improve FOOD ACCESS through cash based  food assistance and agricultural livelihoods","Activity 2.1.1","i1524653505","2.1.1.4: PRS-Female # of individuals receiving food assistance through food vouchers","Unit",987,NA,NA,"Sour","LBN63","Sud","8",NA,NA,NA,"Sour","Mennonite Central Committee","p0000001449","MCC",NA,NA,"m1486085553","s1431897541","2018-01-01","Canada","Yes",8444,"LCRP-2018-R Food Security"
"2018-04-30","Output 2.1: Direct access to food for vulnerable populations through cash based food assistance improved","Outcome 2: Improve FOOD ACCESS through cash based  food assistance and agricultural livelihoods","Activity 2.1.1","i0422275507","2.1.1.4: PRL-Female # of individuals receiving food assistance through food vouchers","Unit",79,NA,NA,"Sour","LBN63","Sud","8",NA,NA,NA,"Sour","Mennonite Central Committee","p0000001449","MCC",NA,NA,"m1502479840","s1431897541","2018-04-01","Canada","Yes",8444,"LCRP-2018-R Food Security"
"2018-05-31","Output 2.1: Direct access to food for vulnerable populations through cash based food assistance improved","Outcome 2: Improve FOOD ACCESS through cash based  food assistance and agricultural livelihoods","Activity 2.1.1","i1534978608","2.1.1.4: PRS-Male # of individuals receiving food assistance through food vouchers","Unit",570,NA,NA,"Sour","LBN63","Sud","8",NA,NA,NA,"Sour","Mennonite Central Committee","p0000001449","MCC",NA,NA,"m0941293748","s1431897541","2018-05-01","Canada","Yes",8444,"LCRP-2018-R Food Security"
"2018-03-31","Output 2.1: Direct access to food for vulnerable populations through cash based food assistance improved","Outcome 2: Improve FOOD ACCESS through cash based  food assistance and agricultural livelihoods","Activity 2.1.1","i0422275507","2.1.1.4: PRL-Female # of individuals receiving food assistance through food vouchers","Unit",148,NA,NA,"Sour","LBN63","Sud","8",NA,NA,NA,"Sour","Mennonite Central Committee","p0000001449","MCC",NA,NA,"m1800556397","s1431897541","2018-03-01","Canada","Yes",8444,"LCRP-2018-R Food Security"
"2018-03-31","Output 2.1: Direct access to food for vulnerable populations through cash based food assistance improved","Outcome 2: Improve FOOD ACCESS through cash based  food assistance and agricultural livelihoods","Activity 2.1.1","i1274363614","2.1.1.4: PRL-Male # of individuals receiving food assistance through food vouchers","Unit",130,NA,NA,"Sour","LBN63","Sud","8",NA,NA,NA,"Sour","Mennonite Central Committee","p0000001449","MCC",NA,NA,"m1800556397","s1431897541","2018-03-01","Canada","Yes",8444,"LCRP-2018-R Food Security"
"2018-04-30","Output 2.1: Direct access to food for vulnerable populations through cash based food assistance improved","Outcome 2: Improve FOOD ACCESS through cash based  food assistance and agricultural livelihoods","Activity 2.1.1","i1524653505","2.1.1.4: PRS-Female # of individuals receiving food assistance through food vouchers","Unit",541,NA,NA,"Sour","LBN63","Sud","8",NA,NA,NA,"Sour","Mennonite Central Committee","p0000001449","MCC",NA,NA,"m1502479840","s1431897541","2018-04-01","Canada","Yes",8444,"LCRP-2018-R Food Security"
"2018-02-28","Output 2.1: Direct access to food for vulnerable populations through cash based food assistance improved","Outcome 2: Improve FOOD ACCESS through cash based  food assistance and agricultural livelihoods","Activity 2.1.1","i1524653505","2.1.1.4: PRS-Female # of individuals receiving food assistance through food vouchers","Unit",995,NA,NA,"Sour","LBN63","Sud","8",NA,NA,NA,"Sour","Mennonite Central Committee","p0000001449","MCC",NA,NA,"m1613618319","s1431897541","2018-02-01","Canada","Yes",8444,"LCRP-2018-R Food Security"
"2018-04-30","Output 2.1: Direct access to food for vulnerable populations through cash based food assistance improved","Outcome 2: Improve FOOD ACCESS through cash based  food assistance and agricultural livelihoods","Activity 2.1.1","i0978200122","2.1.1.4: DisSyr-Male # of individuals receiving food assistance through food vouchers","Unit",39,NA,NA,"Sour","LBN63","Sud","8",NA,NA,NA,"Sour","Mennonite Central Committee","p0000001449","MCC",NA,NA,"m1502479840","s1431897541","2018-04-01","Canada","Yes",8444,"LCRP-2018-R Food Security"
"2018-04-30","Output 2.1: Direct access to food for vulnerable populations through cash based food assistance improved","Outcome 2: Improve FOOD ACCESS through cash based  food assistance and agricultural livelihoods","Activity 2.1.1","i1534978608","2.1.1.4: PRS-Male # of individuals receiving food assistance through food vouchers","Unit",525,NA,NA,"Sour","LBN63","Sud","8",NA,NA,NA,"Sour","Mennonite Central Committee","p0000001449","MCC",NA,NA,"m1502479840","s1431897541","2018-04-01","Canada","Yes",8444,"LCRP-2018-R Food Security"
"2018-01-31","Output 2.1: Direct access to food for vulnerable populations through cash based food assistance improved","Outcome 2: Improve FOOD ACCESS through cash based  food assistance and agricultural livelihoods","Activity 2.1.1","i0025081303","2.1.1.4: DisSyr-Amount of cash ($) redeemed through food vouchers","Unit",3753,NA,NA,"Sour","LBN63","Sud","8",NA,NA,NA,"Sour","Mennonite Central Committee","p0000001449","MCC",NA,NA,"m1486085553","s1431897541","2018-01-01","Canada","Yes",8444,"LCRP-2018-R Food Security"
"2018-02-28","Output 2.1: Direct access to food for vulnerable populations through cash based food assistance improved","Outcome 2: Improve FOOD ACCESS through cash based  food assistance and agricultural livelihoods","Activity 2.1.1","i1534978608","2.1.1.4: PRS-Male # of individuals receiving food assistance through food vouchers","Unit",953,NA,NA,"Sour","LBN63","Sud","8",NA,NA,NA,"Sour","Mennonite Central Committee","p0000001449","MCC",NA,NA,"m1613618319","s1431897541","2018-02-01","Canada","Yes",8444,"LCRP-2018-R Food Security"
"2018-03-31","Output 2.1: Direct access to food for vulnerable populations through cash based food assistance improved","Outcome 2: Improve FOOD ACCESS through cash based  food assistance and agricultural livelihoods","Activity 2.1.1","i1534978608","2.1.1.4: PRS-Male # of individuals receiving food assistance through food vouchers","Unit",948,NA,NA,"Sour","LBN63","Sud","8",NA,NA,NA,"Sour","Mennonite Central Committee","p0000001449","MCC",NA,NA,"m1800556397","s1431897541","2018-03-01","Canada","Yes",8444,"LCRP-2018-R Food Security"
"2018-03-31","Output 2.1: Direct access to food for vulnerable populations through cash based food assistance improved","Outcome 2: Improve FOOD ACCESS through cash based  food assistance and agricultural livelihoods","Activity 2.1.1","i1524653505","2.1.1.4: PRS-Female # of individuals receiving food assistance through food vouchers","Unit",989,NA,NA,"Sour","LBN63","Sud","8",NA,NA,NA,"Sour","Mennonite Central Committee","p0000001449","MCC",NA,NA,"m1800556397","s1431897541","2018-03-01","Canada","Yes",8444,"LCRP-2018-R Food Security"
"2018-06-30","Output 2.1: Direct access to food for vulnerable populations through cash based food assistance improved","Outcome 2: Improve FOOD ACCESS through cash based  food assistance and agricultural livelihoods","Activity 2.1.1","i1534978608","2.1.1.4: PRS-Male # of individuals receiving food assistance through food vouchers","Unit",557,NA,NA,"Sour","LBN63","Sud","8",NA,NA,NA,"Sour","Mennonite Central Committee","p0000001449","MCC",NA,NA,"m1381134503","s1431897541","2018-06-01","Canada","Yes",8444,"LCRP-2018-R Food Security"
"2018-06-30","Output 2.1: Direct access to food for vulnerable populations through cash based food assistance improved","Outcome 2: Improve FOOD ACCESS through cash based  food assistance and agricultural livelihoods","Activity 2.1.1","i1791752097","2.1.1.4: PRS-Amount of cash ($) redeemed through food vouchers","Unit",30537,NA,NA,"Sour","LBN63","Sud","8",NA,NA,NA,"Sour","Mennonite Central Committee","p0000001449","MCC",NA,NA,"m1381134503","s1431897541","2018-06-01","Canada","Yes",8444,"LCRP-2018-R Food Security"
"2018-01-31","Output 2.1: Direct access to food for vulnerable populations through cash based food assistance improved","Outcome 2: Improve FOOD ACCESS through cash based  food assistance and agricultural livelihoods","Activity 2.1.1","i0978200122","2.1.1.4: DisSyr-Male # of individuals receiving food assistance through food vouchers","Unit",69,NA,NA,"Sour","LBN63","Sud","8",NA,NA,NA,"Sour","Mennonite Central Committee","p0000001449","MCC",NA,NA,"m1486085553","s1431897541","2018-01-01","Canada","Yes",8444,"LCRP-2018-R Food Security"
"2018-03-31","Output 2.1: Direct access to food for vulnerable populations through cash based food assistance improved","Outcome 2: Improve FOOD ACCESS through cash based  food assistance and agricultural livelihoods","Activity 2.1.1","i1791752097","2.1.1.4: PRS-Amount of cash ($) redeemed through food vouchers","Unit",52299,NA,NA,"Sour","LBN63","Sud","8",NA,NA,NA,"Sour","Mennonite Central Committee","p0000001449","MCC",NA,NA,"m1800556397","s1431897541","2018-03-01","Canada","Yes",8444,"LCRP-2018-R Food Security"
"2018-04-30","Output 2.1: Direct access to food for vulnerable populations through cash based food assistance improved","Outcome 2: Improve FOOD ACCESS through cash based  food assistance and agricultural livelihoods","Activity 2.1.1","i0117244196","2.1.1.4: DisSyr-Female # of individuals receiving food assistance through food vouchers","Unit",39,NA,NA,"Sour","LBN63","Sud","8",NA,NA,NA,"Sour","Mennonite Central Committee","p0000001449","MCC",NA,NA,"m1502479840","s1431897541","2018-04-01","Canada","Yes",8444,"LCRP-2018-R Food Security"
"2018-01-31","Output 2.1: Direct access to food for vulnerable populations through cash based food assistance improved","Outcome 2: Improve FOOD ACCESS through cash based  food assistance and agricultural livelihoods","Activity 2.1.1","i0422275507","2.1.1.4: PRL-Female # of individuals receiving food assistance through food vouchers","Unit",144,NA,NA,"Sour","LBN63","Sud","8",NA,NA,NA,"Sour","Mennonite Central Committee","p0000001449","MCC",NA,NA,"m1486085553","s1431897541","2018-01-01","Canada","Yes",8444,"LCRP-2018-R Food Security"
"2018-04-30","Output 2.1: Direct access to food for vulnerable populations through cash based food assistance improved","Outcome 2: Improve FOOD ACCESS through cash based  food assistance and agricultural livelihoods","Activity 2.1.1","i0436800459","2.1.1.4: PRL-Amount of cash ($) redeemed through food vouchers","Unit",4212,NA,NA,"Sour","LBN63","Sud","8",NA,NA,NA,"Sour","Mennonite Central Committee","p0000001449","MCC",NA,NA,"m1502479840","s1431897541","2018-04-01","Canada","Yes",8444,"LCRP-2018-R Food Security"
"2018-05-31","Output 2.1: Direct access to food for vulnerable populations through cash based food assistance improved","Outcome 2: Improve FOOD ACCESS through cash based  food assistance and agricultural livelihoods","Activity 2.1.1","i1791752097","2.1.1.4: PRS-Amount of cash ($) redeemed through food vouchers","Unit",31212,NA,NA,"Sour","LBN63","Sud","8",NA,NA,NA,"Sour","Mennonite Central Committee","p0000001449","MCC",NA,NA,"m0941293748","s1431897541","2018-05-01","Canada","Yes",8444,"LCRP-2018-R Food Security"
"2018-02-28","Output 2.1: Direct access to food for vulnerable populations through cash based food assistance improved","Outcome 2: Improve FOOD ACCESS through cash based  food assistance and agricultural livelihoods","Activity 2.1.1","i0117244196","2.1.1.4: DisSyr-Female # of individuals receiving food assistance through food vouchers","Unit",78,NA,NA,"Sour","LBN63","Sud","8",NA,NA,NA,"Sour","Mennonite Central Committee","p0000001449","MCC",NA,NA,"m1613618319","s1431897541","2018-02-01","Canada","Yes",8444,"LCRP-2018-R Food Security"
"2018-01-31","Output 2.1: Direct access to food for vulnerable populations through cash based food assistance improved","Outcome 2: Improve FOOD ACCESS through cash based  food assistance and agricultural livelihoods","Activity 2.1.1","i1274363614","2.1.1.4: PRL-Male # of individuals receiving food assistance through food vouchers","Unit",135,NA,NA,"Sour","LBN63","Sud","8",NA,NA,NA,"Sour","Mennonite Central Committee","p0000001449","MCC",NA,NA,"m1486085553","s1431897541","2018-01-01","Canada","Yes",8444,"LCRP-2018-R Food Security"
"2018-03-31","Output 2.1: Direct access to food for vulnerable populations through cash based food assistance improved","Outcome 2: Improve FOOD ACCESS through cash based  food assistance and agricultural livelihoods","Activity 2.1.1","i0436800459","2.1.1.4: PRL-Amount of cash ($) redeemed through food vouchers","Unit",7506,NA,NA,"Sour","LBN63","Sud","8",NA,NA,NA,"Sour","Mennonite Central Committee","p0000001449","MCC",NA,NA,"m1800556397","s1431897541","2018-03-01","Canada","Yes",8444,"LCRP-2018-R Food Security"
"2018-04-30","Output 2.1: Direct access to food for vulnerable populations through cash based food assistance improved","Outcome 2: Improve FOOD ACCESS through cash based  food assistance and agricultural livelihoods","Activity 2.1.1","i0025081303","2.1.1.4: DisSyr-Amount of cash ($) redeemed through food vouchers","Unit",2106,NA,NA,"Sour","LBN63","Sud","8",NA,NA,NA,"Sour","Mennonite Central Committee","p0000001449","MCC",NA,NA,"m1502479840","s1431897541","2018-04-01","Canada","Yes",8444,"LCRP-2018-R Food Security"
"2018-06-30","Output 2.1: Direct access to food for vulnerable populations through cash based food assistance improved","Outcome 2: Improve FOOD ACCESS through cash based  food assistance and agricultural livelihoods","Activity 2.1.1","i0117244196","2.1.1.4: DisSyr-Female # of individuals receiving food assistance through food vouchers","Unit",43,NA,NA,"Sour","LBN63","Sud","8",NA,NA,NA,"Sour","Mennonite Central Committee","p0000001449","MCC",NA,NA,"m1381134503","s1431897541","2018-06-01","Canada","Yes",8444,"LCRP-2018-R Food Security"
"2018-02-28","Output 2.1: Direct access to food for vulnerable populations through cash based food assistance improved","Outcome 2: Improve FOOD ACCESS through cash based  food assistance and agricultural livelihoods","Activity 2.1.1","i0025081303","2.1.1.4: DisSyr-Amount of cash ($) redeemed through food vouchers","Unit",4185,NA,NA,"Sour","LBN63","Sud","8",NA,NA,NA,"Sour","Mennonite Central Committee","p0000001449","MCC",NA,NA,"m1613618319","s1431897541","2018-02-01","Canada","Yes",8444,"LCRP-2018-R Food Security"
