"end_date","form","form.category","indicator.category","indicator.id","indicator.name","indicator.units","indicator.value","location.adminlevel.cadastral_area","location.adminlevel.cadastral_area.code","location.adminlevel.caza","location.adminlevel.caza.code","location.adminlevel.governorate","location.adminlevel.governorate.code","location.alternate_name","location.latitude","location.longitude","location.name","partner.description","partner.id","partner.label","project.description","project.label","LCRP Appeal","Funded_by","report.id","site.id","start_date","Outreach platform","database.id","database"
"2018-05-31","Remedial/Homework Programs","Retention Support","OUTPUT 2.2","i0367818507","2.2.6: DisSyr Male: # of children and youth who have completed homework support programs in public schools","Boys",183,NA,NA,NA,NA,"Nabatiye","9",NA,NA,NA,"Nabatiye","Association of Volunteers in International Service","p0000000005","AVSI",NA,NA,"Yes","UNICEF","m1554468183","s0364174264","2018-05-01",NA,8072,"LCRP-2018-R Education"
"2018-04-30","Remedial/Homework Programs","Retention Support","OUTPUT 2.2","i0591688029","2.2.6: LEB Female: # of children and youth enrolled in homework support programs in public schools","Girls",689,NA,NA,NA,NA,"Nabatiye","9",NA,NA,NA,"Nabatiye","Association of Volunteers in International Service","p0000000005","AVSI",NA,NA,"Yes","UNICEF","m0350406802","s0364174264","2018-04-01",NA,8072,"LCRP-2018-R Education"
"2018-05-31","Remedial/Homework Programs","Retention Support","OUTPUT 2.2","i1293315733","2.2.6: DisSyr Female: # of children and youth who have completed remedial programs in community venues","Girls",64,NA,NA,NA,NA,"Nord","4",NA,NA,NA,"Nord","Norweigan Refugee Council","p0000000020","NRC",NA,NA,"Yes","Other","m1719163248","s0413580528","2018-05-01",NA,8072,"LCRP-2018-R Education"
"2018-04-30","Remedial/Homework Programs","Retention Support","OUTPUT 2.2","i0249858824","2.2.6: # of children and youth enrolled in remedial programs in community venues provided with supplies","Children",328,NA,NA,NA,NA,"Nord","4",NA,NA,NA,"Nord","Norweigan Refugee Council","p0000000020","NRC",NA,NA,"Yes","Other","m1769539689","s0413580528","2018-04-01",NA,8072,"LCRP-2018-R Education"
"2018-04-30","Remedial/Homework Programs","Retention Support","OUTPUT 2.2","i0060689555","2.2.6: # of children and youth enrolled in remedial programs in community venues provided with transportation","Children",116,NA,NA,NA,NA,"Nord","4",NA,NA,NA,"Nord","Norweigan Refugee Council","p0000000020","NRC",NA,NA,"Yes","Other","m1769539689","s0413580528","2018-04-01",NA,8072,"LCRP-2018-R Education"
"2018-06-30","Remedial/Homework Programs","Retention Support","OUTPUT 2.2","i1293315733","2.2.6: DisSyr Female: # of children and youth who have completed remedial programs in community venues","Girls",3,NA,NA,NA,NA,"Nord","4",NA,NA,NA,"Nord","Norweigan Refugee Council","p0000000020","NRC",NA,NA,"Yes","Other","m0921148980","s0413580528","2018-06-01",NA,8072,"LCRP-2018-R Education"
"2018-04-30","Remedial/Homework Programs","Retention Support","OUTPUT 2.2","i0719481033","2.2.6: DisSyr Male: # of children and youth enrolled in remedial programs in community venues","Boys",159,NA,NA,NA,NA,"Nord","4",NA,NA,NA,"Nord","Norweigan Refugee Council","p0000000020","NRC",NA,NA,"Yes","Other","m1769539689","s0413580528","2018-04-01",NA,8072,"LCRP-2018-R Education"
"2018-03-31","Remedial/Homework Programs","Retention Support","OUTPUT 2.2","i0249858824","2.2.6: # of children and youth enrolled in remedial programs in community venues provided with supplies","Children",169,NA,NA,NA,NA,"Nord","4",NA,NA,NA,"Nord","Norweigan Refugee Council","p0000000020","NRC",NA,NA,"Yes","Other","m0406175400","s0413580528","2018-03-01",NA,8072,"LCRP-2018-R Education"
"2018-05-31","Remedial/Homework Programs","Retention Support","OUTPUT 2.2","i0249858824","2.2.6: # of children and youth enrolled in remedial programs in community venues provided with supplies","Children",14,NA,NA,NA,NA,"Nord","4",NA,NA,NA,"Nord","Norweigan Refugee Council","p0000000020","NRC",NA,NA,"Yes","Other","m1719163248","s0413580528","2018-05-01",NA,8072,"LCRP-2018-R Education"
"2018-05-31","Remedial/Homework Programs","Retention Support","OUTPUT 2.2","i1768395149","2.2.6: DisSyr Female: # of children and youth enrolled in remedial programs in community venues","Girls",7,NA,NA,NA,NA,"Nord","4",NA,NA,NA,"Nord","Norweigan Refugee Council","p0000000020","NRC",NA,NA,"Yes","Other","m1719163248","s0413580528","2018-05-01",NA,8072,"LCRP-2018-R Education"
"2018-05-31","Remedial/Homework Programs","Retention Support","OUTPUT 2.2","i0060689555","2.2.6: # of children and youth enrolled in remedial programs in community venues provided with transportation","Children",63,NA,NA,NA,NA,"Nord","4",NA,NA,NA,"Nord","Norweigan Refugee Council","p0000000020","NRC",NA,NA,"Yes","Other","m1719163248","s0413580528","2018-05-01",NA,8072,"LCRP-2018-R Education"
"2018-03-31","Remedial/Homework Programs","Retention Support","OUTPUT 2.2","i1768395149","2.2.6: DisSyr Female: # of children and youth enrolled in remedial programs in community venues","Girls",81,NA,NA,NA,NA,"Nord","4",NA,NA,NA,"Nord","Norweigan Refugee Council","p0000000020","NRC",NA,NA,"Yes","Other","m0406175400","s0413580528","2018-03-01",NA,8072,"LCRP-2018-R Education"
"2018-05-31","Remedial/Homework Programs","Retention Support","OUTPUT 2.2","i0406625417","2.2.6: DisSyr Male: # of children and youth who have completed remedial programs in community venues","Boys",59,NA,NA,NA,NA,"Nord","4",NA,NA,NA,"Nord","Norweigan Refugee Council","p0000000020","NRC",NA,NA,"Yes","Other","m1719163248","s0413580528","2018-05-01",NA,8072,"LCRP-2018-R Education"
"2018-06-30","Remedial/Homework Programs","Retention Support","OUTPUT 2.2","i0115606858","2.2.6: # of children and youth who have completed remedial programs in community venues provided with transportation","Children",7,NA,NA,NA,NA,"Nord","4",NA,NA,NA,"Nord","Norweigan Refugee Council","p0000000020","NRC",NA,NA,"Yes","Other","m0921148980","s0413580528","2018-06-01",NA,8072,"LCRP-2018-R Education"
"2018-03-31","Remedial/Homework Programs","Retention Support","OUTPUT 2.2","i0719481033","2.2.6: DisSyr Male: # of children and youth enrolled in remedial programs in community venues","Boys",88,NA,NA,NA,NA,"Nord","4",NA,NA,NA,"Nord","Norweigan Refugee Council","p0000000020","NRC",NA,NA,"Yes","Other","m0406175400","s0413580528","2018-03-01",NA,8072,"LCRP-2018-R Education"
"2018-04-30","Remedial/Homework Programs","Retention Support","OUTPUT 2.2","i1768395149","2.2.6: DisSyr Female: # of children and youth enrolled in remedial programs in community venues","Girls",169,NA,NA,NA,NA,"Nord","4",NA,NA,NA,"Nord","Norweigan Refugee Council","p0000000020","NRC",NA,NA,"Yes","Other","m1769539689","s0413580528","2018-04-01",NA,8072,"LCRP-2018-R Education"
"2018-06-30","Remedial/Homework Programs","Retention Support","OUTPUT 2.2","i0406625417","2.2.6: DisSyr Male: # of children and youth who have completed remedial programs in community venues","Boys",3,NA,NA,NA,NA,"Nord","4",NA,NA,NA,"Nord","Norweigan Refugee Council","p0000000020","NRC",NA,NA,"Yes","Other","m0921148980","s0413580528","2018-06-01",NA,8072,"LCRP-2018-R Education"
"2018-05-31","Remedial/Homework Programs","Retention Support","OUTPUT 2.2","i0719481033","2.2.6: DisSyr Male: # of children and youth enrolled in remedial programs in community venues","Boys",7,NA,NA,NA,NA,"Nord","4",NA,NA,NA,"Nord","Norweigan Refugee Council","p0000000020","NRC",NA,NA,"Yes","Other","m1719163248","s0413580528","2018-05-01",NA,8072,"LCRP-2018-R Education"
"2018-06-30","Remedial/Homework Programs","Retention Support","OUTPUT 2.2","i0606299757","2.2.6: DisSyr Male: # of children and youth who have completed homework support programs in community venues","Boys",295,NA,NA,NA,NA,"Akkar","2",NA,NA,NA,"Akkar","Concern Worldwide","p0000016728","CWW",NA,NA,"Yes","Other","m1159268302","s0428380378","2018-06-01",NA,8072,"LCRP-2018-R Education"
"2018-03-31","Remedial/Homework Programs","Retention Support","OUTPUT 2.2","i0995168113","2.2.6: DisSyr Female: # of children and youth enrolled in homework support programs in community venues","Girls",452,NA,NA,NA,NA,"Akkar","2",NA,NA,NA,"Akkar","Concern Worldwide","p0000016728","CWW",NA,NA,"Yes","Other","m1400670793","s0428380378","2018-03-01",NA,8072,"LCRP-2018-R Education"
"2018-03-31","Remedial/Homework Programs","Retention Support","OUTPUT 2.2","i1132365846","2.2.6: LEB Male: # of children and youth enrolled in homework support programs in community venues","Boys",101,NA,NA,NA,NA,"Akkar","2",NA,NA,NA,"Akkar","Concern Worldwide","p0000016728","CWW",NA,NA,"Yes","Other","m1400670793","s0428380378","2018-03-01",NA,8072,"LCRP-2018-R Education"
"2018-02-28","Remedial/Homework Programs","Retention Support","OUTPUT 2.2","i1585810958","2.2.9: DisSyr Female: # of children and youth benefiting from Language programs in community venues","Girls",143,NA,NA,NA,NA,"Akkar","2",NA,NA,NA,"Akkar","Concern Worldwide","p0000016728","CWW",NA,NA,"Yes","Other","m2142499395","s0428380378","2018-02-01",NA,8072,"LCRP-2018-R Education"
"2018-03-31","Remedial/Homework Programs","Retention Support","OUTPUT 2.2","i0530291849","2.2.6: # of children and youth enrolled in homework support programs in community venues provided with supplies","Children",1156,NA,NA,NA,NA,"Akkar","2",NA,NA,NA,"Akkar","Concern Worldwide","p0000016728","CWW",NA,NA,"Yes","Other","m1400670793","s0428380378","2018-03-01",NA,8072,"LCRP-2018-R Education"
"2018-06-30","Remedial/Homework Programs","Retention Support","OUTPUT 2.2","i2138574993","2.2.6: DisSyr Female: # of children and youth who have completed homework support programs in community venues","Girls",298,NA,NA,NA,NA,"Akkar","2",NA,NA,NA,"Akkar","Concern Worldwide","p0000016728","CWW",NA,NA,"Yes","Other","m1159268302","s0428380378","2018-06-01",NA,8072,"LCRP-2018-R Education"
"2018-03-31","Remedial/Homework Programs","Retention Support","OUTPUT 2.2","i0928998678","2.2.6: LEB Female: # of children and youth enrolled in homework support programs in community venues","Girls",111,NA,NA,NA,NA,"Akkar","2",NA,NA,NA,"Akkar","Concern Worldwide","p0000016728","CWW",NA,NA,"Yes","Other","m1400670793","s0428380378","2018-03-01",NA,8072,"LCRP-2018-R Education"
"2018-03-31","Remedial/Homework Programs","Retention Support","OUTPUT 2.2","i1282173598","2.2.6: # of children and youth enrolled in homework support programs in community venues provided with transportation","Children",775,NA,NA,NA,NA,"Akkar","2",NA,NA,NA,"Akkar","Concern Worldwide","p0000016728","CWW",NA,NA,"Yes","Other","m1400670793","s0428380378","2018-03-01",NA,8072,"LCRP-2018-R Education"
"2018-02-28","Remedial/Homework Programs","Retention Support","OUTPUT 2.2","i0798213078","2.2.9: DisSyr Male: # of children and youth benefiting from Language programs in community venues","Boys",140,NA,NA,NA,NA,"Akkar","2",NA,NA,NA,"Akkar","Concern Worldwide","p0000016728","CWW",NA,NA,"Yes","Other","m2142499395","s0428380378","2018-02-01",NA,8072,"LCRP-2018-R Education"
"2018-06-30","Remedial/Homework Programs","Retention Support","OUTPUT 2.2","i2090410184","2.2.6: LEB Female: # of children and youth who have completed homework support programs in community venues","Girls",66,NA,NA,NA,NA,"Akkar","2",NA,NA,NA,"Akkar","Concern Worldwide","p0000016728","CWW",NA,NA,"Yes","Other","m1159268302","s0428380378","2018-06-01",NA,8072,"LCRP-2018-R Education"
"2018-03-31","Remedial/Homework Programs","Retention Support","OUTPUT 2.2","i1585810958","2.2.9: DisSyr Female: # of children and youth benefiting from Language programs in community venues","Girls",50,NA,NA,NA,NA,"Akkar","2",NA,NA,NA,"Akkar","Concern Worldwide","p0000016728","CWW",NA,NA,"Yes","Other","m1400670793","s0428380378","2018-03-01",NA,8072,"LCRP-2018-R Education"
"2018-03-31","Remedial/Homework Programs","Retention Support","OUTPUT 2.2","i0798213078","2.2.9: DisSyr Male: # of children and youth benefiting from Language programs in community venues","Boys",61,NA,NA,NA,NA,"Akkar","2",NA,NA,NA,"Akkar","Concern Worldwide","p0000016728","CWW",NA,NA,"Yes","Other","m1400670793","s0428380378","2018-03-01",NA,8072,"LCRP-2018-R Education"
"2018-03-31","Remedial/Homework Programs","Retention Support","OUTPUT 2.2","i0550926035","2.2.6: DisSyr Male: # of children and youth enrolled in homework support programs in community venues","Boys",492,NA,NA,NA,NA,"Akkar","2",NA,NA,NA,"Akkar","Concern Worldwide","p0000016728","CWW",NA,NA,"Yes","Other","m1400670793","s0428380378","2018-03-01",NA,8072,"LCRP-2018-R Education"
"2018-06-30","Remedial/Homework Programs","Retention Support","OUTPUT 2.2","i0139952378","2.2.6: LEB Male: # of children and youth who have completed homework support programs in community venues","Boys",59,NA,NA,NA,NA,"Akkar","2",NA,NA,NA,"Akkar","Concern Worldwide","p0000016728","CWW",NA,NA,"Yes","Other","m1159268302","s0428380378","2018-06-01",NA,8072,"LCRP-2018-R Education"
"2018-02-28","Remedial/Homework Programs","Retention Support","OUTPUT 2.2","i2118198195","2.2.6: # of children and youth enrolled in homework support programs in public schools provided with transportation","Children",25,NA,NA,NA,NA,"Nabatiye","9",NA,NA,NA,"Nabatiye","Norweigan Refugee Council","p0000000020","NRC",NA,NA,"Yes","Other","m0185345430","s0434231966","2018-02-01",NA,8072,"LCRP-2018-R Education"
"2018-01-31","Remedial/Homework Programs","Retention Support","OUTPUT 2.2","i2118198195","2.2.6: # of children and youth enrolled in homework support programs in public schools provided with transportation","Children",277,NA,NA,NA,NA,"Nabatiye","9",NA,NA,NA,"Nabatiye","Norweigan Refugee Council","p0000000020","NRC",NA,NA,"Yes","Other","m1134010457","s0434231966","2018-01-01",NA,8072,"LCRP-2018-R Education"
"2018-02-28","Remedial/Homework Programs","Retention Support","OUTPUT 2.2","i1603666551","2.2.6: DisSyr Male: # of children and youth enrolled in homework support programs in public schools","Boys",16,NA,NA,NA,NA,"Nabatiye","9",NA,NA,NA,"Nabatiye","Norweigan Refugee Council","p0000000020","NRC",NA,NA,"Yes","Other","m0185345430","s0434231966","2018-02-01",NA,8072,"LCRP-2018-R Education"
"2018-04-30","Remedial/Homework Programs","Retention Support","OUTPUT 2.2","i1885895165","2.2.6: # of children and youth who have completed remedial programs in public schools provided with transportation","Children",277,NA,NA,NA,NA,"Nabatiye","9",NA,NA,NA,"Nabatiye","Norweigan Refugee Council","p0000000020","NRC",NA,NA,"Yes","Other","m0729868865","s0434231966","2018-04-01",NA,8072,"LCRP-2018-R Education"
"2018-04-30","Remedial/Homework Programs","Retention Support","OUTPUT 2.2","i0277279109","2.2.6: DisSyr Female: # of children and youth who have completed homework support programs in public schools","Girls",140,NA,NA,NA,NA,"Nabatiye","9",NA,NA,NA,"Nabatiye","Norweigan Refugee Council","p0000000020","NRC",NA,NA,"Yes","Other","m0729868865","s0434231966","2018-04-01",NA,8072,"LCRP-2018-R Education"
"2018-01-31","Remedial/Homework Programs","Retention Support","OUTPUT 2.2","i1603666551","2.2.6: DisSyr Male: # of children and youth enrolled in homework support programs in public schools","Boys",146,NA,NA,NA,NA,"Nabatiye","9",NA,NA,NA,"Nabatiye","Norweigan Refugee Council","p0000000020","NRC",NA,NA,"Yes","Other","m1134010457","s0434231966","2018-01-01",NA,8072,"LCRP-2018-R Education"
"2018-02-28","Remedial/Homework Programs","Retention Support","OUTPUT 2.2","i1042111338","2.2.6: DisSyr Female: # of children and youth enrolled in homework support programs in public schools","Girls",9,NA,NA,NA,NA,"Nabatiye","9",NA,NA,NA,"Nabatiye","Norweigan Refugee Council","p0000000020","NRC",NA,NA,"Yes","Other","m0185345430","s0434231966","2018-02-01",NA,8072,"LCRP-2018-R Education"
"2018-01-31","Remedial/Homework Programs","Retention Support","OUTPUT 2.2","i1863899316","2.2.6: # of children and youth enrolled in homework support programs in public schools provided with supplies","Children",277,NA,NA,NA,NA,"Nabatiye","9",NA,NA,NA,"Nabatiye","Norweigan Refugee Council","p0000000020","NRC",NA,NA,"Yes","Other","m1134010457","s0434231966","2018-01-01",NA,8072,"LCRP-2018-R Education"
"2018-01-31","Remedial/Homework Programs","Retention Support","OUTPUT 2.2","i0492263503","2.2.6: # of children and youth enrolled in remedial programs in public schools provided with transportation","Children",227,NA,NA,NA,NA,"Nabatiye","9",NA,NA,NA,"Nabatiye","Norweigan Refugee Council","p0000000020","NRC",NA,NA,"Yes","Other","m1134010457","s0434231966","2018-01-01",NA,8072,"LCRP-2018-R Education"
"2018-04-30","Remedial/Homework Programs","Retention Support","OUTPUT 2.2","i0367818507","2.2.6: DisSyr Male: # of children and youth who have completed homework support programs in public schools","Boys",147,NA,NA,NA,NA,"Nabatiye","9",NA,NA,NA,"Nabatiye","Norweigan Refugee Council","p0000000020","NRC",NA,NA,"Yes","Other","m0729868865","s0434231966","2018-04-01",NA,8072,"LCRP-2018-R Education"
"2018-04-30","Remedial/Homework Programs","Retention Support","OUTPUT 2.2","i2102634691","2.2.6: # of children and youth who have completed homework support programs in public schools provided with transportation","Children",277,NA,NA,NA,NA,"Nabatiye","9",NA,NA,NA,"Nabatiye","Norweigan Refugee Council","p0000000020","NRC",NA,NA,"Yes","Other","m0729868865","s0434231966","2018-04-01",NA,8072,"LCRP-2018-R Education"
