"Database","DatabaseId","Folder","Form","FormId","ParentForm","ParentFormId","RecordId","caza.code","caza.name","comment","funded_by.full_name","funded_by.funded_by","governorate.code","governorate.name","month","partner.name","partner.partner_full_name","projects.comment","projects.end_date","projects.plan","projects.project_code","projects.project_name","projects.start_date","Quantity.Field.ID","Quantity.Field.Code","Quantity.Field","Value"
"0. 2020 Sectors Reporting ","ck2yrizmo2","09- SGBV","Monthly Reporting","ck485zxlf5l","District Level Reporting","ck485zgsf5d","c4jsjoakfwb7dv55","LBN43","Marjaayoun",NA,NA,"US - BPRM",9,"Nabatiye","2020-09","Mercy Corps","Mercy Corps",NA,"2020-09-24",NA,"2019_BPRM 7_33416_HHAP II","BPRM - Holistic Humanitarian Assistance to Syrian Refugees and Host  Communities in Lebanon","2019-09-24","ck4861adj6y",NA,"3.3.A_Female_>= 18: # of women participants in the post test (Tool 2 of SGBV M&E Toolkit)",44
"0. 2020 Sectors Reporting ","ck2yrizmo2","09- SGBV","Monthly Reporting","ck485zxlf5l","District Level Reporting","ck485zgsf5d","cih1dp7kfwb9bk46","LBN25","Zahleh",NA,NA,"US - BPRM",6,"Bekaa","2020-09","Mercy Corps","Mercy Corps",NA,"2020-09-24",NA,"2019_BPRM 7_33416_HHAP II","BPRM - Holistic Humanitarian Assistance to Syrian Refugees and Host  Communities in Lebanon","2019-09-24","ck4861adj6y",NA,"3.3.A_Female_>= 18: # of women participants in the post test (Tool 2 of SGBV M&E Toolkit)",18
"0. 2020 Sectors Reporting ","ck2yrizmo2","09- SGBV","Monthly Reporting","ck485zxlf5l","District Level Reporting","ck485zgsf5d","co2chznkfwbay7t7","LBN22","Hermel",NA,NA,"US - BPRM",3,"Baalbek_Hermel","2020-09","Mercy Corps","Mercy Corps",NA,"2020-09-24",NA,"2019_BPRM 7_33416_HHAP II","BPRM - Holistic Humanitarian Assistance to Syrian Refugees and Host  Communities in Lebanon","2019-09-24","ck4861adj6y",NA,"3.3.A_Female_>= 18: # of women participants in the post test (Tool 2 of SGBV M&E Toolkit)",16
"0. 2020 Sectors Reporting ","ck2yrizmo2","09- SGBV","Monthly Reporting","ck485zxlf5l","District Level Reporting","ck485zgsf5d","cco9fyrkfwbbl0y8","LBN24","West Bekaa",NA,NA,"US - BPRM",6,"Bekaa","2020-09","Mercy Corps","Mercy Corps",NA,"2020-09-24",NA,"2019_BPRM 7_33416_HHAP II","BPRM - Holistic Humanitarian Assistance to Syrian Refugees and Host  Communities in Lebanon","2019-09-24","ck4861adj6y",NA,"3.3.A_Female_>= 18: # of women participants in the post test (Tool 2 of SGBV M&E Toolkit)",69
"0. 2020 Sectors Reporting ","ck2yrizmo2","09- SGBV","Monthly Reporting","ck485zxlf5l","District Level Reporting","ck485zgsf5d","cqywxwkkfz3dha32","LBN51","Aakar",NA,NA,"UNHCR",2,"Akkar","2020-09","DRC","Danish Refugee Council",NA,"2020-12-31",NA,"1060001","Protection and Community Engagement Support to Syrian Refugees in North Lebanon","2020-01-01","ck4861adj6y",NA,"3.3.A_Female_>= 18: # of women participants in the post test (Tool 2 of SGBV M&E Toolkit)",30
"0. 2020 Sectors Reporting ","ck2yrizmo2","09- SGBV","Monthly Reporting","ck485zxlf5l","District Level Reporting","ck485zgsf5d","chbci62kh0acw0o2","LBN22","Hermel",NA,NA,"US - BPRM",3,"Baalbek_Hermel","2020-10","Mercy Corps","Mercy Corps",NA,"2020-09-24",NA,"2019_BPRM 7_33416_HHAP II","BPRM - Holistic Humanitarian Assistance to Syrian Refugees and Host  Communities in Lebanon","2019-09-24","ck4861adj6y",NA,"3.3.A_Female_>= 18: # of women participants in the post test (Tool 2 of SGBV M&E Toolkit)",18
"0. 2020 Sectors Reporting ","ck2yrizmo2","09- SGBV","Monthly Reporting","ck485zxlf5l","District Level Reporting","ck485zgsf5d","ckqugemkh0adwo53","LBN43","Marjaayoun",NA,NA,"US - BPRM",9,"Nabatiye","2020-10","Mercy Corps","Mercy Corps",NA,"2020-09-24",NA,"2019_BPRM 7_33416_HHAP II","BPRM - Holistic Humanitarian Assistance to Syrian Refugees and Host  Communities in Lebanon","2019-09-24","ck4861adj6y",NA,"3.3.A_Female_>= 18: # of women participants in the post test (Tool 2 of SGBV M&E Toolkit)",41
"0. 2020 Sectors Reporting ","ck2yrizmo2","09- SGBV","Monthly Reporting","ck485zxlf5l","District Level Reporting","ck485zgsf5d","c58kbyckh0af4ws4","LBN63","Sour",NA,NA,"US - BPRM",8,"Sud","2020-10","Mercy Corps","Mercy Corps",NA,"2020-09-24",NA,"2019_BPRM 7_33416_HHAP II","BPRM - Holistic Humanitarian Assistance to Syrian Refugees and Host  Communities in Lebanon","2019-09-24","ck4861adj6y",NA,"3.3.A_Female_>= 18: # of women participants in the post test (Tool 2 of SGBV M&E Toolkit)",12
"0. 2020 Sectors Reporting ","ck2yrizmo2","09- SGBV","Monthly Reporting","ck485zxlf5l","District Level Reporting","ck485zgsf5d","c44zp0lkh1sxjpk4","LBN61","Saida",NA,NA,"UNFPA",8,"Sud","2020-10","Naba’a","Naba’a",NA,"2020-08-04",NA,"LBN04NAB","Strengthened engagement and capacities of government institutions - national and local - and civil society institutions to adva...","2020-05-04","ck4861adj6y",NA,"3.3.A_Female_>= 18: # of women participants in the post test (Tool 2 of SGBV M&E Toolkit)",20
"0. 2020 Sectors Reporting ","ck2yrizmo2","09- SGBV","Monthly Reporting","ck485zxlf5l","District Level Reporting","ck485zgsf5d","ces3yz2kh696krh4","LBN25","Zahleh",NA,NA,"UNICEF",6,"Bekaa","2020-10","KAFA","KAFA",NA,"2021-02-27",NA,"LEBA/PCA2017063/PD2020766","UNICEF - Protecting children, adolescents and women from Gender Based Violence (phase VIII)","2020-02-27","ck4861adj6y",NA,"3.3.A_Female_>= 18: # of women participants in the post test (Tool 2 of SGBV M&E Toolkit)",25
"0. 2020 Sectors Reporting ","ck2yrizmo2","09- SGBV","Monthly Reporting","ck485zxlf5l","District Level Reporting","ck485zgsf5d","cgmca0vkhbws83n7","LBN51","Aakar",NA,NA,"UNHCR",2,"Akkar","2020-10","DRC","Danish Refugee Council",NA,"2020-12-31",NA,"1060001","Protection and Community Engagement Support to Syrian Refugees in North Lebanon","2020-01-01","ck4861adj6y",NA,"3.3.A_Female_>= 18: # of women participants in the post test (Tool 2 of SGBV M&E Toolkit)",10
"0. 2020 Sectors Reporting ","ck2yrizmo2","09- SGBV","Monthly Reporting","ck485zxlf5l","District Level Reporting","ck485zgsf5d","cmjzwwbkhx5mq6q2","LBN11","Beirut",NA,NA,"UNFPA",7,"Beyrouth","2020-09","Naba’a","Naba’a",NA,"2020-08-04",NA,"LBN04NAB","Strengthened engagement and capacities of government institutions - national and local - and civil society institutions to adva...","2020-05-04","ck4861adj6y",NA,"3.3.A_Female_>= 18: # of women participants in the post test (Tool 2 of SGBV M&E Toolkit)",25
"0. 2020 Sectors Reporting ","ck2yrizmo2","09- SGBV","Monthly Reporting","ck485zxlf5l","District Level Reporting","ck485zgsf5d","cbmrkykkhx6lhu43","LBN11","Beirut",NA,NA,"UNFPA",7,"Beyrouth","2020-10","Naba’a","Naba’a",NA,"2020-08-04",NA,"LBN04NAB","Strengthened engagement and capacities of government institutions - national and local - and civil society institutions to adva...","2020-05-04","ck4861adj6y",NA,"3.3.A_Female_>= 18: # of women participants in the post test (Tool 2 of SGBV M&E Toolkit)",35
"0. 2020 Sectors Reporting ","ck2yrizmo2","09- SGBV","Monthly Reporting","ck485zxlf5l","District Level Reporting","ck485zgsf5d","c1ppm8jki8kpnao3","LBN51","Aakar",NA,NA,"UNHCR",2,"Akkar","2020-11","DRC","Danish Refugee Council",NA,"2020-12-31",NA,"1060001","Protection and Community Engagement Support to Syrian Refugees in North Lebanon","2020-01-01","ck4861adj6y",NA,"3.3.A_Female_>= 18: # of women participants in the post test (Tool 2 of SGBV M&E Toolkit)",18
"0. 2020 Sectors Reporting ","ck2yrizmo2","09- SGBV","Monthly Reporting","ck485zxlf5l","District Level Reporting","ck485zgsf5d","c234q5bki8l3ktn4","LBN11","Beirut",NA,NA,"UNFPA",7,"Beyrouth","2020-11","Naba’a","Naba’a",NA,"2020-08-04",NA,"LBN04NAB","Strengthened engagement and capacities of government institutions - national and local - and civil society institutions to adva...","2020-05-04","ck4861adj6y",NA,"3.3.A_Female_>= 18: # of women participants in the post test (Tool 2 of SGBV M&E Toolkit)",40
"0. 2020 Sectors Reporting ","ck2yrizmo2","09- SGBV","Monthly Reporting","ck485zxlf5l","District Level Reporting","ck485zgsf5d","cgw9xpoki8lbl765","LBN61","Saida",NA,NA,"UNFPA",8,"Sud","2020-11","Naba’a","Naba’a",NA,"2020-08-04",NA,"LBN04NAB","Strengthened engagement and capacities of government institutions - national and local - and civil society institutions to adva...","2020-05-04","ck4861adj6y",NA,"3.3.A_Female_>= 18: # of women participants in the post test (Tool 2 of SGBV M&E Toolkit)",25
"0. 2020 Sectors Reporting ","ck2yrizmo2","09- SGBV","Monthly Reporting","ck485zxlf5l","District Level Reporting","ck485zgsf5d","cdnef0mkjijstkl4","LBN11","Beirut",NA,NA,"UNFPA",7,"Beyrouth","2020-12","Naba’a","Naba’a",NA,"2020-08-04",NA,"LBN04NAB","Strengthened engagement and capacities of government institutions - national and local - and civil society institutions to adva...","2020-05-04","ck4861adj6y",NA,"3.3.A_Female_>= 18: # of women participants in the post test (Tool 2 of SGBV M&E Toolkit)",15
"0. 2020 Sectors Reporting ","ck2yrizmo2","09- SGBV","Monthly Reporting","ck485zxlf5l","District Level Reporting","ck485zgsf5d","cwptiznkjijxzg16","LBN61","Saida",NA,NA,"UNFPA",8,"Sud","2020-12","Naba’a","Naba’a",NA,"2020-08-04",NA,"LBN04NAB","Strengthened engagement and capacities of government institutions - national and local - and civil society institutions to adva...","2020-05-04","ck4861adj6y",NA,"3.3.A_Female_>= 18: # of women participants in the post test (Tool 2 of SGBV M&E Toolkit)",15
"0. 2020 Sectors Reporting ","ck2yrizmo2","09- SGBV","Monthly Reporting","ck485zxlf5l","District Level Reporting","ck485zgsf5d","ccupukvkju6bcxs6","LBN51","Aakar","ECHO/SAID Mobile",NA,"ECHO",2,"Akkar","2020-12","IRC","International Rescue Committee",NA,"2020-03-31",NA,"EC457","ECHO-Integrated Protection and Education Response to Syrian Refugees in Lebanon","2019-03-01","ck4861adj6y",NA,"3.3.A_Female_>= 18: # of women participants in the post test (Tool 2 of SGBV M&E Toolkit)",6
"0. 2020 Sectors Reporting ","ck2yrizmo2","09- SGBV","Monthly Reporting","ck485zxlf5l","District Level Reporting","ck485zgsf5d","c8rvkhykca4ef2y8","LBN61","Saida",NA,NA,"UNFPA",8,"Sud","2020-06","Naba’a","Naba’a",NA,"2020-08-04",NA,"LBN04NAB","Strengthened engagement and capacities of government institutions - national and local - and civil society institutions to adva...","2020-05-04","i0970101911",NA,"3.3.A_Male_<18: # of boys participants in the post test (Tool 2 of SGBV M&E Toolkit)",60
"0. 2020 Sectors Reporting ","ck2yrizmo2","09- SGBV","Monthly Reporting","ck485zxlf5l","District Level Reporting","ck485zgsf5d","cngmrqnkcah6jz63","LBN22","Hermel",NA,NA,"US - BPRM",3,"Baalbek_Hermel","2020-07","Mercy Corps","Mercy Corps",NA,"2020-09-24",NA,"2019_BPRM 7_33416_HHAP II","BPRM - Holistic Humanitarian Assistance to Syrian Refugees and Host  Communities in Lebanon","2019-09-24","i0970101911",NA,"3.3.A_Male_<18: # of boys participants in the post test (Tool 2 of SGBV M&E Toolkit)",6
"0. 2020 Sectors Reporting ","ck2yrizmo2","09- SGBV","Monthly Reporting","ck485zxlf5l","District Level Reporting","ck485zgsf5d","cmehpqdkcahin4x5","LBN61","Saida",NA,NA,"US - BPRM",8,"Sud","2020-07","Mercy Corps","Mercy Corps",NA,"2020-09-24",NA,"2019_BPRM 7_33416_HHAP II","BPRM - Holistic Humanitarian Assistance to Syrian Refugees and Host  Communities in Lebanon","2019-09-24","i0970101911",NA,"3.3.A_Male_<18: # of boys participants in the post test (Tool 2 of SGBV M&E Toolkit)",39
"0. 2020 Sectors Reporting ","ck2yrizmo2","09- SGBV","Monthly Reporting","ck485zxlf5l","District Level Reporting","ck485zgsf5d","c2zeq5kkdh56en34","LBN61","Saida",NA,NA,"UNFPA",8,"Sud","2020-07","Naba’a","Naba’a",NA,"2020-08-04",NA,"LBN04NAB","Strengthened engagement and capacities of government institutions - national and local - and civil society institutions to adva...","2020-05-04","i0970101911",NA,"3.3.A_Male_<18: # of boys participants in the post test (Tool 2 of SGBV M&E Toolkit)",8
"0. 2020 Sectors Reporting ","ck2yrizmo2","09- SGBV","Monthly Reporting","ck485zxlf5l","District Level Reporting","ck485zgsf5d","comk4edkdjuxlcx2","LBN63","Sour",NA,NA,"US - BPRM",8,"Sud","2020-07","Mercy Corps","Mercy Corps",NA,"2020-09-24",NA,"2019_BPRM 7_33416_HHAP II","BPRM - Holistic Humanitarian Assistance to Syrian Refugees and Host  Communities in Lebanon","2019-09-24","i0970101911",NA,"3.3.A_Male_<18: # of boys participants in the post test (Tool 2 of SGBV M&E Toolkit)",5
"0. 2020 Sectors Reporting ","ck2yrizmo2","09- SGBV","Monthly Reporting","ck485zxlf5l","District Level Reporting","ck485zgsf5d","catojmnkdjvzt8e8","LBN24","West Bekaa",NA,NA,"US - BPRM",6,"Bekaa","2020-07","Mercy Corps","Mercy Corps",NA,"2020-09-24",NA,"2019_BPRM 7_33416_HHAP II","BPRM - Holistic Humanitarian Assistance to Syrian Refugees and Host  Communities in Lebanon","2019-09-24","i0970101911",NA,"3.3.A_Male_<18: # of boys participants in the post test (Tool 2 of SGBV M&E Toolkit)",17
"0. 2020 Sectors Reporting ","ck2yrizmo2","09- SGBV","Monthly Reporting","ck485zxlf5l","District Level Reporting","ck485zgsf5d","c8ox501kfw9qqql9","LBN61","Saida",NA,NA,"UNFPA",8,"Sud","2020-09","Naba’a","Naba’a",NA,"2020-08-04",NA,"LBN04NAB","Strengthened engagement and capacities of government institutions - national and local - and civil society institutions to adva...","2020-05-04","i0970101911",NA,"3.3.A_Male_<18: # of boys participants in the post test (Tool 2 of SGBV M&E Toolkit)",12
"0. 2020 Sectors Reporting ","ck2yrizmo2","09- SGBV","Monthly Reporting","ck485zxlf5l","District Level Reporting","ck485zgsf5d","clixc5pkfwb47g23","LBN61","Saida",NA,NA,"US - BPRM",8,"Sud","2020-09","Mercy Corps","Mercy Corps",NA,"2020-09-24",NA,"2019_BPRM 7_33416_HHAP II","BPRM - Holistic Humanitarian Assistance to Syrian Refugees and Host  Communities in Lebanon","2019-09-24","i0970101911",NA,"3.3.A_Male_<18: # of boys participants in the post test (Tool 2 of SGBV M&E Toolkit)",8
"0. 2020 Sectors Reporting ","ck2yrizmo2","09- SGBV","Monthly Reporting","ck485zxlf5l","District Level Reporting","ck485zgsf5d","cqywxwkkfz3dha32","LBN51","Aakar",NA,NA,"UNHCR",2,"Akkar","2020-09","DRC","Danish Refugee Council",NA,"2020-12-31",NA,"1060001","Protection and Community Engagement Support to Syrian Refugees in North Lebanon","2020-01-01","i0970101911",NA,"3.3.A_Male_<18: # of boys participants in the post test (Tool 2 of SGBV M&E Toolkit)",2
"0. 2020 Sectors Reporting ","ck2yrizmo2","09- SGBV","Monthly Reporting","ck485zxlf5l","District Level Reporting","ck485zgsf5d","ckqugemkh0adwo53","LBN43","Marjaayoun",NA,NA,"US - BPRM",9,"Nabatiye","2020-10","Mercy Corps","Mercy Corps",NA,"2020-09-24",NA,"2019_BPRM 7_33416_HHAP II","BPRM - Holistic Humanitarian Assistance to Syrian Refugees and Host  Communities in Lebanon","2019-09-24","i0970101911",NA,"3.3.A_Male_<18: # of boys participants in the post test (Tool 2 of SGBV M&E Toolkit)",10
"0. 2020 Sectors Reporting ","ck2yrizmo2","09- SGBV","Monthly Reporting","ck485zxlf5l","District Level Reporting","ck485zgsf5d","c44zp0lkh1sxjpk4","LBN61","Saida",NA,NA,"UNFPA",8,"Sud","2020-10","Naba’a","Naba’a",NA,"2020-08-04",NA,"LBN04NAB","Strengthened engagement and capacities of government institutions - national and local - and civil society institutions to adva...","2020-05-04","i0970101911",NA,"3.3.A_Male_<18: # of boys participants in the post test (Tool 2 of SGBV M&E Toolkit)",15
"0. 2020 Sectors Reporting ","ck2yrizmo2","09- SGBV","Monthly Reporting","ck485zxlf5l","District Level Reporting","ck485zgsf5d","cgmca0vkhbws83n7","LBN51","Aakar",NA,NA,"UNHCR",2,"Akkar","2020-10","DRC","Danish Refugee Council",NA,"2020-12-31",NA,"1060001","Protection and Community Engagement Support to Syrian Refugees in North Lebanon","2020-01-01","i0970101911",NA,"3.3.A_Male_<18: # of boys participants in the post test (Tool 2 of SGBV M&E Toolkit)",0
"0. 2020 Sectors Reporting ","ck2yrizmo2","09- SGBV","Monthly Reporting","ck485zxlf5l","District Level Reporting","ck485zgsf5d","cmjzwwbkhx5mq6q2","LBN11","Beirut",NA,NA,"UNFPA",7,"Beyrouth","2020-09","Naba’a","Naba’a",NA,"2020-08-04",NA,"LBN04NAB","Strengthened engagement and capacities of government institutions - national and local - and civil society institutions to adva...","2020-05-04","i0970101911",NA,"3.3.A_Male_<18: # of boys participants in the post test (Tool 2 of SGBV M&E Toolkit)",10
"0. 2020 Sectors Reporting ","ck2yrizmo2","09- SGBV","Monthly Reporting","ck485zxlf5l","District Level Reporting","ck485zgsf5d","c1ppm8jki8kpnao3","LBN51","Aakar",NA,NA,"UNHCR",2,"Akkar","2020-11","DRC","Danish Refugee Council",NA,"2020-12-31",NA,"1060001","Protection and Community Engagement Support to Syrian Refugees in North Lebanon","2020-01-01","i0970101911",NA,"3.3.A_Male_<18: # of boys participants in the post test (Tool 2 of SGBV M&E Toolkit)",0
"0. 2020 Sectors Reporting ","ck2yrizmo2","09- SGBV","Monthly Reporting","ck485zxlf5l","District Level Reporting","ck485zgsf5d","c234q5bki8l3ktn4","LBN11","Beirut",NA,NA,"UNFPA",7,"Beyrouth","2020-11","Naba’a","Naba’a",NA,"2020-08-04",NA,"LBN04NAB","Strengthened engagement and capacities of government institutions - national and local - and civil society institutions to adva...","2020-05-04","i0970101911",NA,"3.3.A_Male_<18: # of boys participants in the post test (Tool 2 of SGBV M&E Toolkit)",0
"0. 2020 Sectors Reporting ","ck2yrizmo2","09- SGBV","Monthly Reporting","ck485zxlf5l","District Level Reporting","ck485zgsf5d","cgw9xpoki8lbl765","LBN61","Saida",NA,NA,"UNFPA",8,"Sud","2020-11","Naba’a","Naba’a",NA,"2020-08-04",NA,"LBN04NAB","Strengthened engagement and capacities of government institutions - national and local - and civil society institutions to adva...","2020-05-04","i0970101911",NA,"3.3.A_Male_<18: # of boys participants in the post test (Tool 2 of SGBV M&E Toolkit)",0
"0. 2020 Sectors Reporting ","ck2yrizmo2","09- SGBV","Monthly Reporting","ck485zxlf5l","District Level Reporting","ck485zgsf5d","cdnef0mkjijstkl4","LBN11","Beirut",NA,NA,"UNFPA",7,"Beyrouth","2020-12","Naba’a","Naba’a",NA,"2020-08-04",NA,"LBN04NAB","Strengthened engagement and capacities of government institutions - national and local - and civil society institutions to adva...","2020-05-04","i0970101911",NA,"3.3.A_Male_<18: # of boys participants in the post test (Tool 2 of SGBV M&E Toolkit)",15
"0. 2020 Sectors Reporting ","ck2yrizmo2","09- SGBV","Monthly Reporting","ck485zxlf5l","District Level Reporting","ck485zgsf5d","cwptiznkjijxzg16","LBN61","Saida",NA,NA,"UNFPA",8,"Sud","2020-12","Naba’a","Naba’a",NA,"2020-08-04",NA,"LBN04NAB","Strengthened engagement and capacities of government institutions - national and local - and civil society institutions to adva...","2020-05-04","i0970101911",NA,"3.3.A_Male_<18: # of boys participants in the post test (Tool 2 of SGBV M&E Toolkit)",15
"0. 2020 Sectors Reporting ","ck2yrizmo2","09- SGBV","Monthly Reporting","ck485zxlf5l","District Level Reporting","ck485zgsf5d","c8rvkhykca4ef2y8","LBN61","Saida",NA,NA,"UNFPA",8,"Sud","2020-06","Naba’a","Naba’a",NA,"2020-08-04",NA,"LBN04NAB","Strengthened engagement and capacities of government institutions - national and local - and civil society institutions to adva...","2020-05-04","i0287765061",NA,"3.3.A_Male_>= 18: # of men participants in the post test (Tool 2 of SGBV M&E Toolkit)",70
"0. 2020 Sectors Reporting ","ck2yrizmo2","09- SGBV","Monthly Reporting","ck485zxlf5l","District Level Reporting","ck485zgsf5d","cngmrqnkcah6jz63","LBN22","Hermel",NA,NA,"US - BPRM",3,"Baalbek_Hermel","2020-07","Mercy Corps","Mercy Corps",NA,"2020-09-24",NA,"2019_BPRM 7_33416_HHAP II","BPRM - Holistic Humanitarian Assistance to Syrian Refugees and Host  Communities in Lebanon","2019-09-24","i0287765061",NA,"3.3.A_Male_>= 18: # of men participants in the post test (Tool 2 of SGBV M&E Toolkit)",11
"0. 2020 Sectors Reporting ","ck2yrizmo2","09- SGBV","Monthly Reporting","ck485zxlf5l","District Level Reporting","ck485zgsf5d","cmehpqdkcahin4x5","LBN61","Saida",NA,NA,"US - BPRM",8,"Sud","2020-07","Mercy Corps","Mercy Corps",NA,"2020-09-24",NA,"2019_BPRM 7_33416_HHAP II","BPRM - Holistic Humanitarian Assistance to Syrian Refugees and Host  Communities in Lebanon","2019-09-24","i0287765061",NA,"3.3.A_Male_>= 18: # of men participants in the post test (Tool 2 of SGBV M&E Toolkit)",1
"0. 2020 Sectors Reporting ","ck2yrizmo2","09- SGBV","Monthly Reporting","ck485zxlf5l","District Level Reporting","ck485zgsf5d","c2zeq5kkdh56en34","LBN61","Saida",NA,NA,"UNFPA",8,"Sud","2020-07","Naba’a","Naba’a",NA,"2020-08-04",NA,"LBN04NAB","Strengthened engagement and capacities of government institutions - national and local - and civil society institutions to adva...","2020-05-04","i0287765061",NA,"3.3.A_Male_>= 18: # of men participants in the post test (Tool 2 of SGBV M&E Toolkit)",8
