"Database","DatabaseId","Folder","Form","FormId","ParentForm","ParentFormId","RecordId","ai_allsites.alternate_name","ai_allsites.geographic_location.latitude","ai_allsites.geographic_location.longitude","ai_allsites.name","cadastral_area.code","cadastral_area.name","caza.code","caza.name","children_with_disability","comment","covid_adaptation","covid_adapted_sensitization","funded_by.full_name","funded_by.funded_by","governorate.code","governorate.name","month","partner.name","partner.partner_full_name","projects.comment","projects.end_date","projects.project_code","projects.project_name","projects.start_date","Quantity.Field.ID","Quantity.Field.Code","Quantity.Field","Value"
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","Community-based Child Protection Activities","Monthly Reporting","ck4fvuz58g","Child Protection Activities","ck4fvnpe1b","k67pbs9q4","LBN63023",33.31329,35.23984,"LOC: Bourghliye","62002","Mheilib","LBN63","Sour","No",NA,NA,NA,NA,"UNHCR",8,"Sud","2020-01","Intersos","Intersos",NA,"2020-12-31","LBN/2020/0000000508/000","UNHCR- Reinforcing protection and empowering refugees and vulnerable communities in South Lebanon","2020-01-01","i1111891533",NA,"4.3.3_Parenting Skills_SYR_Female_Under18: # of caregivers engaged in activities to promote wellbeing and protection of children",0
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","Community-based Child Protection Activities","Monthly Reporting","ck4fvuz58g","Child Protection Activities","ck4fvnpe1b","k67q76p14","LBN63066",33.27265,35.30809,"LOC: Maarake","62023","Maarake","LBN63","Sour","No",NA,NA,NA,NA,"UNHCR",8,"Sud","2020-01","Intersos","Intersos",NA,"2020-12-31","LBN/2020/0000000508/000","UNHCR- Reinforcing protection and empowering refugees and vulnerable communities in South Lebanon","2020-01-01","i1111891533",NA,"4.3.3_Parenting Skills_SYR_Female_Under18: # of caregivers engaged in activities to promote wellbeing and protection of children",0
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","Community-based Child Protection Activities","Monthly Reporting","ck4fvuz58g","Child Protection Activities","ck4fvnpe1b","k67qfffwc","LBN44001",33.36073,35.40019,"LOC: Aabba","71078","Aabba","LBN44","El Nabatieh","No",NA,NA,NA,NA,"UNHCR",9,"Nabatiye","2020-01","Intersos","Intersos",NA,"2020-12-31","LBN/2020/0000000508/000","UNHCR- Reinforcing protection and empowering refugees and vulnerable communities in South Lebanon","2020-01-01","i1111891533",NA,"4.3.3_Parenting Skills_SYR_Female_Under18: # of caregivers engaged in activities to promote wellbeing and protection of children",0
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","Community-based Child Protection Activities","Monthly Reporting","ck4fvuz58g","Child Protection Activities","ck4fvnpe1b","k67qhw58d","LBN44050",33.37696,35.48455,"LOC: Nabatiye el Tahta","71104","Nabatieh Et-Tahta","LBN44","El Nabatieh","No",NA,NA,NA,NA,"UNHCR",9,"Nabatiye","2020-01","Intersos","Intersos",NA,"2020-12-31","LBN/2020/0000000508/000","UNHCR- Reinforcing protection and empowering refugees and vulnerable communities in South Lebanon","2020-01-01","i1111891533",NA,"4.3.3_Parenting Skills_SYR_Female_Under18: # of caregivers engaged in activities to promote wellbeing and protection of children",0
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","Community-based Child Protection Activities","Monthly Reporting","ck4fvuz58g","Child Protection Activities","ck4fvnpe1b","k67qjmrwe","LBN43043",33.24913,35.43823,"LOC: Touline","73034ND","Touline","LBN43","Marjaayoun","No",NA,NA,NA,NA,"UNHCR",9,"Nabatiye","2020-01","Intersos","Intersos",NA,"2020-12-31","LBN/2020/0000000508/000","UNHCR- Reinforcing protection and empowering refugees and vulnerable communities in South Lebanon","2020-01-01","i1111891533",NA,"4.3.3_Parenting Skills_SYR_Female_Under18: # of caregivers engaged in activities to promote wellbeing and protection of children",0
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","Community-based Child Protection Activities","Monthly Reporting","ck4fvuz58g","Child Protection Activities","ck4fvnpe1b","k67qlg8sf","LBN41008",33.12103,35.43054,"LOC: Bent Jubail","72036","Bent Jbayl","LBN41","Bent Jbayl","No",NA,NA,NA,NA,"UNHCR",9,"Nabatiye","2020-01","Intersos","Intersos",NA,"2020-12-31","LBN/2020/0000000508/000","UNHCR- Reinforcing protection and empowering refugees and vulnerable communities in South Lebanon","2020-01-01","i1111891533",NA,"4.3.3_Parenting Skills_SYR_Female_Under18: # of caregivers engaged in activities to promote wellbeing and protection of children",0
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","Community-based Child Protection Activities","Monthly Reporting","ck4fvuz58g","Child Protection Activities","ck4fvnpe1b","k67qowt1g","LBN42008",33.34906,35.74869,"LOC: Chebaa","74015ND","Chebaa","LBN42","Hasbaiya","No",NA,NA,NA,NA,"UNHCR",9,"Nabatiye","2020-01","Intersos","Intersos",NA,"2020-12-31","LBN/2020/0000000508/000","UNHCR- Reinforcing protection and empowering refugees and vulnerable communities in South Lebanon","2020-01-01","i1111891533",NA,"4.3.3_Parenting Skills_SYR_Female_Under18: # of caregivers engaged in activities to promote wellbeing and protection of children",0
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","Community-based Child Protection Activities","Monthly Reporting","ck4fvuz58g","Child Protection Activities","ck4fvnpe1b","k67y50e41c","53155-01-001",34.0641,36.195,"IS: Maqné 001","53037","Maqne","LBN21","Baalbek","No",NA,NA,NA,NA,"UNICEF",3,"Baalbek_Hermel","2020-01","SAWA Group","SAWA Group",NA,"2020-01-15","LEBA/PCA2017039/PD2019673","Strengthening the Child protection environment and building resilience amongst the most vulnerable children communities in Leba...","2019-05-16","i1111891533",NA,"4.3.3_Parenting Skills_SYR_Female_Under18: # of caregivers engaged in activities to promote wellbeing and protection of children",0
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","Community-based Child Protection Activities","Monthly Reporting","ck4fvuz58g","Child Protection Activities","ck4fvnpe1b","k6qa30e617","LBN25006",33.77637,35.90329,"LOC: Bar Elias","51057","Barr Elias","LBN25","Zahleh","No",NA,NA,NA,NA,"UNITED STATES OF AMERICA",6,"Bekaa","2020-01","SCI","Save the Children International",NA,"2020-06-30","84005026","LBN General Designated Emergency","2017-12-31","i1111891533",NA,"4.3.3_Parenting Skills_SYR_Female_Under18: # of caregivers engaged in activities to promote wellbeing and protection of children",0
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","Community-based Child Protection Activities","Monthly Reporting","ck4fvuz58g","Child Protection Activities","ck4fvnpe1b","k6qa9g9919","LBN21002",34.179236,36.419592,"LOC: Aarsal","53076","Aarsal","LBN21","Baalbek","No",NA,NA,NA,NA,"UNITED STATES OF AMERICA",3,"Baalbek_Hermel","2020-01","SCI","Save the Children International",NA,"2020-06-30","84005026","LBN General Designated Emergency","2017-12-31","i1111891533",NA,"4.3.3_Parenting Skills_SYR_Female_Under18: # of caregivers engaged in activities to promote wellbeing and protection of children",0
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","Community-based Child Protection Activities","Monthly Reporting","ck4fvuz58g","Child Protection Activities","ck4fvnpe1b","k71oo0v7n","MU377",34.344283,36.473242,"MU: El Qaa","54006bis","Qaa Baalbek","LBN21","Baalbek","No","Jan December and January",NA,NA,NA,"Expertise France",3,"Baalbek_Hermel","2020-01","ABAAD","ABAAD-Resource Center for Gender Equality",NA,"2020-02-29","2018-SB-040-16SSE0C058-Qudra-GRANT-ABAAD","Qudra 2 – Resilience for refugees, IDPs, returnees and host communities in response to the protracted Syrian and Iraqi crises","2019-12-01","i1111891533",NA,"4.3.3_Parenting Skills_SYR_Female_Under18: # of caregivers engaged in activities to promote wellbeing and protection of children",0
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","Community-based Child Protection Activities","Monthly Reporting","ck4fvuz58g","Child Protection Activities","ck4fvnpe1b","k71orzmvp","25311-40-01",34.01915235,35.6656205,"SDC: Ghazir","25007","Ghazir","LBN35","Kesrouane","No","December and January",NA,NA,NA,"Expertise France",5,"Mont Liban","2020-01","ABAAD","ABAAD-Resource Center for Gender Equality",NA,"2020-02-29","2018-SB-040-16SSE0C058-Qudra-GRANT-ABAAD","Qudra 2 – Resilience for refugees, IDPs, returnees and host communities in response to the protracted Syrian and Iraqi crises","2019-12-01","i1111891533",NA,"4.3.3_Parenting Skills_SYR_Female_Under18: # of caregivers engaged in activities to promote wellbeing and protection of children",0
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","Community-based Child Protection Activities","Monthly Reporting","ck4fvuz58g","Child Protection Activities","ck4fvnpe1b","k71p1tbhr","22155-40-01",33.87307617,35.53611157,"SDC: Sin El Fil","22004","Sinn El-Fil","LBN36","Metn","No","Ain el remeneh December and January",NA,NA,NA,"Expertise France",5,"Mont Liban","2020-01","ABAAD","ABAAD-Resource Center for Gender Equality",NA,"2020-02-29","2018-SB-040-16SSE0C058-Qudra-GRANT-ABAAD","Qudra 2 – Resilience for refugees, IDPs, returnees and host communities in response to the protracted Syrian and Iraqi crises","2019-12-01","i1111891533",NA,"4.3.3_Parenting Skills_SYR_Female_Under18: # of caregivers engaged in activities to promote wellbeing and protection of children",0
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","Community-based Child Protection Activities","Monthly Reporting","ck4fvuz58g","Child Protection Activities","ck4fvnpe1b","k7ejslog9","LBN21002",34.179236,36.419592,"LOC: Aarsal","53076","Aarsal","LBN21","Baalbek","No",NA,NA,NA,NA,"UNITED STATES OF AMERICA",3,"Baalbek_Hermel","2020-02","SCI","Save the Children International",NA,"2020-06-30","84005026","LBN General Designated Emergency","2017-12-31","i1111891533",NA,"4.3.3_Parenting Skills_SYR_Female_Under18: # of caregivers engaged in activities to promote wellbeing and protection of children",0
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","Community-based Child Protection Activities","Monthly Reporting","ck4fvuz58g","Child Protection Activities","ck4fvnpe1b","k7emb7jrc","53217_31_001",34.22604727,36.37803046,"PHC: Amel Association- El Ain PHCC","53048","Aain Baalbek","LBN21","Baalbek","No",NA,NA,NA,NA,"UNICEF",3,"Baalbek_Hermel","2020-02","AMEL","AMEL",NA,"2020-12-31","LEBA/PCA2017059/PD2020731","Strengthening the engagement of children , families and communities affected by the SYRIANS crisis in LEBANON in practices prot...","2020-01-01","i1111891533",NA,"4.3.3_Parenting Skills_SYR_Female_Under18: # of caregivers engaged in activities to promote wellbeing and protection of children",1
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","Community-based Child Protection Activities","Monthly Reporting","ck4fvuz58g","Child Protection Activities","ck4fvnpe1b","ck7g597lb3","33111-04-001",34.402372,35.897048,"CS: Zgharta 001","33004","Zgharta","LBN57","Zgharta","No",NA,NA,NA,NA,"UNICEF",4,"Nord","2020-02","RMF","Renee Mouawad Foundation",NA,"2020-12-31","LEBA/PCA2019052/PD201903","Protecting and Empowering Children and their Families in 14 key localities of Northern Lebanon","2020-01-20","i1111891533",NA,"4.3.3_Parenting Skills_SYR_Female_Under18: # of caregivers engaged in activities to promote wellbeing and protection of children",0
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","Community-based Child Protection Activities","Monthly Reporting","ck4fvuz58g","Child Protection Activities","ck4fvnpe1b","ck7g5ky0i7","LBN55052",34.40028,36.04714,"LOC: Sfire","37056","Sfire","LBN55","Miniyeh-Danniyeh","No",NA,NA,NA,NA,"UNICEF",4,"Nord","2020-02","RMF","Renee Mouawad Foundation",NA,"2020-12-31","LEBA/PCA2019052/PD201903","Protecting and Empowering Children and their Families in 14 key localities of Northern Lebanon","2020-01-20","i1111891533",NA,"4.3.3_Parenting Skills_SYR_Female_Under18: # of caregivers engaged in activities to promote wellbeing and protection of children",0
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","Community-based Child Protection Activities","Monthly Reporting","ck4fvuz58g","Child Protection Activities","ck4fvnpe1b","ck8iec2mg3","LBN21002",34.179236,36.419592,"LOC: Aarsal","53076","Aarsal","LBN21","Baalbek","No",NA,NA,NA,NA,"UNITED STATES OF AMERICA",3,"Baalbek_Hermel","2020-03","SCI","Save the Children International",NA,"2020-06-30","84005026","LBN General Designated Emergency","2017-12-31","i1111891533",NA,"4.3.3_Parenting Skills_SYR_Female_Under18: # of caregivers engaged in activities to promote wellbeing and protection of children",0
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","Community-based Child Protection Activities","Monthly Reporting","ck4fvuz58g","Child Protection Activities","ck4fvnpe1b","ck8k9sdto3","LBN61059",33.55307,35.38363,"LOC: Maqsam El  JAOUHARI","61005","Haret Saida","LBN61","Saida","No",NA,NA,NA,NA,"Sweden",8,"Sud","2020-03","SCI","Save the Children International",NA,"2020-12-31","75201345","LBN_Sida_Syria_Adolescent_Programme_2017_2020","2017-12-15","i1111891533",NA,"4.3.3_Parenting Skills_SYR_Female_Under18: # of caregivers engaged in activities to promote wellbeing and protection of children",0
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","Community-based Child Protection Activities","Monthly Reporting","ck4fvuz58g","Child Protection Activities","ck4fvnpe1b","ck8ogal33d","LBN25065",33.82045,35.88187,"LOC: Saadnayel","51055","Saadnayel","LBN25","Zahleh","No",NA,NA,NA,NA,"US - BPRM",6,"Bekaa","2020-03","Himaya","Himaya",NA,"2021-08-31","SPRMCO19CA0160","BPRM - Integrated shelter for health and protection","2019-09-01","i1111891533",NA,"4.3.3_Parenting Skills_SYR_Female_Under18: # of caregivers engaged in activities to promote wellbeing and protection of children",1
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","Community-based Child Protection Activities","Monthly Reporting","ck4fvuz58g","Child Protection Activities","ck4fvnpe1b","ck8ogvuwh6","52217_31_001",33.62001385,35.82170825,"PHC: Amel Association- Kamed el Loz PHCC","52029","Kamed El-Laouz","LBN24","West Bekaa","No",NA,NA,NA,NA,"UNICEF",6,"Bekaa","2020-03","AMEL","AMEL",NA,"2020-12-31","LEBA/PCA2017059/PD2020731","Strengthening the engagement of children , families and communities affected by the SYRIANS crisis in LEBANON in practices prot...","2020-01-01","i1111891533",NA,"4.3.3_Parenting Skills_SYR_Female_Under18: # of caregivers engaged in activities to promote wellbeing and protection of children",1
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","Community-based Child Protection Activities","Monthly Reporting","ck4fvuz58g","Child Protection Activities","ck4fvnpe1b","ck8oh3mrzb","53217_31_001",34.22604727,36.37803046,"PHC: Amel Association- El Ain PHCC","53048","Aain Baalbek","LBN21","Baalbek","No",NA,NA,NA,NA,"UNICEF",3,"Baalbek_Hermel","2020-03","AMEL","AMEL",NA,"2020-12-31","LEBA/PCA2017059/PD2020731","Strengthening the engagement of children , families and communities affected by the SYRIANS crisis in LEBANON in practices prot...","2020-01-01","i1111891533",NA,"4.3.3_Parenting Skills_SYR_Female_Under18: # of caregivers engaged in activities to promote wellbeing and protection of children",1
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","Community-based Child Protection Activities","Monthly Reporting","ck4fvuz58g","Child Protection Activities","ck4fvnpe1b","ck8oh8kvve","52237-01-001",33.5741,35.7206,"IS: Qaraaoun 001","52089","Qaraaoun","LBN24","West Bekaa","No",NA,NA,NA,NA,"UNICEF",6,"Bekaa","2020-03","AMEL","AMEL",NA,"2020-12-31","LEBA/PCA2017059/PD2020731","Strengthening the engagement of children , families and communities affected by the SYRIANS crisis in LEBANON in practices prot...","2020-01-01","i1111891533",NA,"4.3.3_Parenting Skills_SYR_Female_Under18: # of caregivers engaged in activities to promote wellbeing and protection of children",3
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","Community-based Child Protection Activities","Monthly Reporting","ck4fvuz58g","Child Protection Activities","ck4fvnpe1b","ck8phweu52","LBN11061",33.9052,35.5063,"LOC: Beirut Central District","10999","Beirut Central District","LBN11","Beirut","No","SaWC",NA,NA,NA,"UNHCR",7,"Beyrouth","2020-03","Makhzoumi","Makhzoumi Foundation",NA,"2020-12-31","LBN01/2020/0000000510/000","UNHCR - Strengthening the Protection Environment for Syrian Refugees in Beirut, Iraqi and other Nationalities in Lebanon","2020-01-01","i1111891533",NA,"4.3.3_Parenting Skills_SYR_Female_Under18: # of caregivers engaged in activities to promote wellbeing and protection of children",0
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","Community-based Child Protection Activities","Monthly Reporting","ck4fvuz58g","Child Protection Activities","ck4fvnpe1b","ck8q9pznmg","LBN42018",33.3669,35.69674,"LOC: Hebbariye","74011ND","Hebbariye","LBN42","Hasbaiya","No",NA,NA,NA,NA,"UNICEF",9,"Nabatiye","2020-03","TdH-L","Terre des Hommes - Lausanne",NA,"2020-12-31","UNI001","""UNICEF-STAND UP FOR SOCIAL CHANGE""","2020-01-01","i1111891533",NA,"4.3.3_Parenting Skills_SYR_Female_Under18: # of caregivers engaged in activities to promote wellbeing and protection of children",0
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","Community-based Child Protection Activities","Monthly Reporting","ck4fvuz58g","Child Protection Activities","ck4fvnpe1b","ck9top4tyc","33111-04-003",34.404045,35.886849,"CS: Zgharta 003","33004","Zgharta","LBN57","Zgharta","No","CB-PSS","Yes",NA,NA,"UNICEF",4,"Nord","2020-04","RMF","Renee Mouawad Foundation",NA,"2020-12-31","LEBA/PCA2019052/PD201903","Protecting and Empowering Children and their Families in 14 key localities of Northern Lebanon","2020-01-20","i1111891533",NA,"4.3.3_Parenting Skills_SYR_Female_Under18: # of caregivers engaged in activities to promote wellbeing and protection of children",0
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","Community-based Child Protection Activities","Monthly Reporting","ck4fvuz58g","Child Protection Activities","ck4fvnpe1b","ck9tp0eg2g","32185-04-001",34.379169,35.849186,"CS: Ras Masqa 001","32001","Ras Masqa","LBN54","Koura","No","N/A",NA,NA,NA,"UNICEF",4,"Nord","2020-04","RMF","Renee Mouawad Foundation",NA,"2020-12-31","LEBA/PCA2019052/PD201903","Protecting and Empowering Children and their Families in 14 key localities of Northern Lebanon","2020-01-20","i1111891533",NA,"4.3.3_Parenting Skills_SYR_Female_Under18: # of caregivers engaged in activities to promote wellbeing and protection of children",0
"0.LCRP 2020 Sectors Reporting ","ck2yrizmo2","Community-based Child Protection Activities","Monthly Reporting","ck4fvuz58g","Child Protection Activities","ck4fvnpe1b","ck9tp4smlj","37365-04-001",34.412954,35.968729,"CS: Kfar Habou 001","37023","Kfar Habou","LBN55","Miniyeh-Danniyeh","No","N/A",NA,NA,NA,"UNICEF",4,"Nord","2020-04","RMF","Renee Mouawad Foundation",NA,"2020-12-31","LEBA/PCA2019052/PD201903","Protecting and Empowering Children and their Families in 14 key localities of Northern Lebanon","2020-01-20","i1111891533",NA,"4.3.3_Parenting Skills_SYR_Female_Under18: # of caregivers engaged in activities to promote wellbeing and protection of children",4
