"end_date","form","form.category","indicator.category","indicator.description","indicator.id","indicator.listHeader","indicator.name","indicator.units","indicator.value","location.adminlevel.cadastral_area","location.adminlevel.cadastral_area.code","location.adminlevel.caza","location.adminlevel.caza.code","location.adminlevel.governorate","location.adminlevel.governorate.code","location.alternate_name","location.latitude","location.longitude","location.name","partner.description","partner.id","partner.label","project.description","project.label","Funded_by","report.id","site.id","start_date","Outreach platform","What type of Retention Program does your Organization implement?","database.id","database"
"2019-10-31","NFE Enrollment","Non-Formal Education","NFE Enrollment","# of children and youth whose registration fees for regulated NFE programs are partially or fully subsidized","i0325783662","CB-ECE","1.1.3_LEB_Female_3-5_CBECE_COMPL: # of girls (3-5 y) registered into regulated CB-ECE programs who have completed the cycle","Girls","1",NA,NA,NA,NA,"Beyrouth","7",NA,NA,NA,"Beyrouth","War Child Holland","p0000001503","WCH",NA,NA,"UNICEF","m0130958290","s1383219820","2019-10-01",NA,NA,10197,"LCRP-2019-R Education"
"2019-07-31","NFE Enrollment","Non-Formal Education","NFE Enrollment","# of children and youth whose registration fees for regulated NFE programs are partially or fully subsidized","i0904961359","CB-ECE","1.1.3_LEB_Female_3-5_CBECE_ENR: # of girls (3-5 y) whose registration fees to regulated CB-ECE programs are partially or fully subsidized","Girls","1",NA,NA,NA,NA,"Beyrouth","7",NA,NA,NA,"Beyrouth","War Child Holland","p0000001503","WCH",NA,NA,"UNICEF","m1889457214","s1383219820","2019-07-01",NA,NA,10197,"LCRP-2019-R Education"
"2019-04-30","NFE Enrollment","Non-Formal Education","NFE Enrollment","# of children and youth whose registration fees for regulated NFE programs are partially or fully subsidized","i1574420034","Disability Indicator","1.1.3_Disability_CB-ECE_Intellectual: # of children and youth with intellectual impairment whose registration fees for regulated NFE programs are partially or fully subsidized","Individuals","3",NA,NA,NA,NA,"Beyrouth","7",NA,NA,NA,"Beyrouth","War Child Holland","p0000001503","WCH",NA,NA,"UNICEF","m0184671374","s1383219820","2019-04-01",NA,NA,10197,"LCRP-2019-R Education"
"2019-07-31","NFE Enrollment","Non-Formal Education","NFE Enrollment","# of children and youth whose registration fees for regulated NFE programs are partially or fully subsidized","i0726814194","CB-ECE","1.1.3_SYR_Female_3-5_CBECE_COMPL: # of girls (3-5 y) registered into regulated CB-ECE programs who have completed the cycle","Girls","45",NA,NA,NA,NA,"Beyrouth","7",NA,NA,NA,"Beyrouth","War Child Holland","p0000001503","WCH",NA,NA,"UNICEF","m1889457214","s1383219820","2019-07-01",NA,NA,10197,"LCRP-2019-R Education"
"2019-07-31","NFE Enrollment","Non-Formal Education","NFE Enrollment","# of children and youth whose registration fees for regulated NFE programs are partially or fully subsidized","i1986948345","Disability Indicator","1.1.3_Disability_CB-ECE_Speaking: # of children and youth with speaking impairment whose registration fees for regulated NFE programs are partially or fully subsidized","Individuals","6",NA,NA,NA,NA,"Beyrouth","7",NA,NA,NA,"Beyrouth","War Child Holland","p0000001503","WCH",NA,NA,"UNICEF","m1889457214","s1383219820","2019-07-01",NA,NA,10197,"LCRP-2019-R Education"
"2019-05-31","NFE Enrollment","Non-Formal Education","NFE Enrollment","# of children and youth whose registration fees for regulated NFE programs are partially or fully subsidized","i0904961359","CB-ECE","1.1.3_LEB_Female_3-5_CBECE_ENR: # of girls (3-5 y) whose registration fees to regulated CB-ECE programs are partially or fully subsidized","Girls","1",NA,NA,NA,NA,"Beyrouth","7",NA,NA,NA,"Beyrouth","War Child Holland","p0000001503","WCH",NA,NA,"UNICEF","m0319150141","s1383219820","2019-05-01",NA,NA,10197,"LCRP-2019-R Education"
"2019-07-31","NFE Enrollment","Non-Formal Education","NFE Enrollment","# of children and youth whose registration fees for regulated NFE programs are partially or fully subsidized","i0325783662","CB-ECE","1.1.3_LEB_Female_3-5_CBECE_COMPL: # of girls (3-5 y) registered into regulated CB-ECE programs who have completed the cycle","Girls","1",NA,NA,NA,NA,"Beyrouth","7",NA,NA,NA,"Beyrouth","War Child Holland","p0000001503","WCH",NA,NA,"UNICEF","m1889457214","s1383219820","2019-07-01",NA,NA,10197,"LCRP-2019-R Education"
"2019-10-31","NFE Enrollment","Non-Formal Education","NFE Enrollment","# of children and youth whose registration fees for regulated NFE programs are partially or fully subsidized","i0337403272","CB-ECE","1.1.3_SYR_Male_3-5_CBECE_COMPL: # of boys (3-5 y) registered into regulated CB-ECE programs who have completed the cycle","Boys","36",NA,NA,NA,NA,"Beyrouth","7",NA,NA,NA,"Beyrouth","War Child Holland","p0000001503","WCH",NA,NA,"UNICEF","m0130958290","s1383219820","2019-10-01",NA,NA,10197,"LCRP-2019-R Education"
"2019-07-31","NFE Enrollment","Non-Formal Education","NFE Enrollment",NA,"i0981031220",NA,"---------- NFE ENROLLMENT OF CHILDREN WITH SPECIAL NEEDS ----------","Unit","1",NA,NA,NA,NA,"Beyrouth","7",NA,NA,NA,"Beyrouth","War Child Holland","p0000001503","WCH",NA,NA,"UNICEF","m1889457214","s1383219820","2019-07-01",NA,NA,10197,"LCRP-2019-R Education"
"2019-04-30","NFE Enrollment","Non-Formal Education","NFE Enrollment","# of children and youth whose registration fees for regulated NFE programs are partially or fully subsidized","i1051763377","Disability Indicator","1.1.3_Disability_CB-ECE_Male: # of children and youth with a disability whose registration fees for regulated NFE programs are partially or fully subsidized","Individuals","7",NA,NA,NA,NA,"Beyrouth","7",NA,NA,NA,"Beyrouth","War Child Holland","p0000001503","WCH",NA,NA,"UNICEF","m0184671374","s1383219820","2019-04-01",NA,NA,10197,"LCRP-2019-R Education"
"2019-05-31","NFE Enrollment","Non-Formal Education","NFE Enrollment","# of children and youth whose registration fees for regulated NFE programs are partially or fully subsidized","i0337403272","CB-ECE","1.1.3_SYR_Male_3-5_CBECE_COMPL: # of boys (3-5 y) registered into regulated CB-ECE programs who have completed the cycle","Boys","40",NA,NA,NA,NA,"Beyrouth","7",NA,NA,NA,"Beyrouth","War Child Holland","p0000001503","WCH",NA,NA,"UNICEF","m0319150141","s1383219820","2019-05-01",NA,NA,10197,"LCRP-2019-R Education"
"2019-03-31","NFE Enrollment","Non-Formal Education","NFE Enrollment","# of children and youth whose registration fees for regulated NFE programs are partially or fully subsidized","i1986948345","Disability Indicator","1.1.3_Disability_CB-ECE_Speaking: # of children and youth with speaking impairment whose registration fees for regulated NFE programs are partially or fully subsidized","Individuals","1",NA,NA,NA,NA,"Beyrouth","7",NA,NA,NA,"Beyrouth","War Child Holland","p0000001503","WCH",NA,NA,"UNICEF","m2017983428","s1383219820","2019-03-01",NA,NA,10197,"LCRP-2019-R Education"
"2019-04-30","NFE Enrollment","Non-Formal Education","NFE Enrollment","# of children and youth whose registration fees for regulated NFE programs are partially or fully subsidized","i0067926729","CB-ECE","1.1.3_SYR_Female_3-5_CBECE_ENR: # of girls (3-5 y) whose registration fees to regulated CB-ECE programs are partially or fully subsidized","Girls","4",NA,NA,NA,NA,"Beyrouth","7",NA,NA,NA,"Beyrouth","War Child Holland","p0000001503","WCH",NA,NA,"UNICEF","m0184671374","s1383219820","2019-04-01",NA,NA,10197,"LCRP-2019-R Education"
"2019-07-31","NFE Enrollment","Non-Formal Education","NFE Enrollment","# of children and youth whose registration fees for regulated NFE programs are partially or fully subsidized","i0337403272","CB-ECE","1.1.3_SYR_Male_3-5_CBECE_COMPL: # of boys (3-5 y) registered into regulated CB-ECE programs who have completed the cycle","Boys","39",NA,NA,NA,NA,"Beyrouth","7",NA,NA,NA,"Beyrouth","War Child Holland","p0000001503","WCH",NA,NA,"UNICEF","m1889457214","s1383219820","2019-07-01",NA,NA,10197,"LCRP-2019-R Education"
"2019-05-31","NFE Enrollment","Non-Formal Education","NFE Enrollment","# of children and youth whose registration fees for regulated NFE programs are partially or fully subsidized","i0325783662","CB-ECE","1.1.3_LEB_Female_3-5_CBECE_COMPL: # of girls (3-5 y) registered into regulated CB-ECE programs who have completed the cycle","Girls","1",NA,NA,NA,NA,"Beyrouth","7",NA,NA,NA,"Beyrouth","War Child Holland","p0000001503","WCH",NA,NA,"UNICEF","m0319150141","s1383219820","2019-05-01",NA,NA,10197,"LCRP-2019-R Education"
"2019-07-31","NFE Enrollment","Non-Formal Education","NFE Enrollment","# of children and youth whose registration fees for regulated NFE programs are partially or fully subsidized","i0067926729","CB-ECE","1.1.3_SYR_Female_3-5_CBECE_ENR: # of girls (3-5 y) whose registration fees to regulated CB-ECE programs are partially or fully subsidized","Girls","43",NA,NA,NA,NA,"Beyrouth","7",NA,NA,NA,"Beyrouth","War Child Holland","p0000001503","WCH",NA,NA,"UNICEF","m1889457214","s1383219820","2019-07-01",NA,NA,10197,"LCRP-2019-R Education"
"2019-03-31","NFE Enrollment","Non-Formal Education","NFE Enrollment",NA,"i0981031220",NA,"---------- NFE ENROLLMENT OF CHILDREN WITH SPECIAL NEEDS ----------","Unit","1",NA,NA,NA,NA,"Beyrouth","7",NA,NA,NA,"Beyrouth","War Child Holland","p0000001503","WCH",NA,NA,"UNICEF","m2017983428","s1383219820","2019-03-01",NA,NA,10197,"LCRP-2019-R Education"
"2019-05-31","NFE Enrollment","Non-Formal Education","NFE Enrollment","# of children and youth whose registration fees for regulated NFE programs are partially or fully subsidized","i1986948345","Disability Indicator","1.1.3_Disability_CB-ECE_Speaking: # of children and youth with speaking impairment whose registration fees for regulated NFE programs are partially or fully subsidized","Individuals","5",NA,NA,NA,NA,"Beyrouth","7",NA,NA,NA,"Beyrouth","War Child Holland","p0000001503","WCH",NA,NA,"UNICEF","m0319150141","s1383219820","2019-05-01",NA,NA,10197,"LCRP-2019-R Education"
"2019-05-31","NFE Enrollment","Non-Formal Education","NFE Enrollment",NA,"i0981031220",NA,"---------- NFE ENROLLMENT OF CHILDREN WITH SPECIAL NEEDS ----------","Unit","1",NA,NA,NA,NA,"Beyrouth","7",NA,NA,NA,"Beyrouth","War Child Holland","p0000001503","WCH",NA,NA,"UNICEF","m0319150141","s1383219820","2019-05-01",NA,NA,10197,"LCRP-2019-R Education"
"2019-03-31","NFE Enrollment","Non-Formal Education","NFE Enrollment","# of children and youth whose registration fees for regulated NFE programs are partially or fully subsidized","i1051763377","Disability Indicator","1.1.3_Disability_CB-ECE_Male: # of children and youth with a disability whose registration fees for regulated NFE programs are partially or fully subsidized","Individuals","1",NA,NA,NA,NA,"Beyrouth","7",NA,NA,NA,"Beyrouth","War Child Holland","p0000001503","WCH",NA,NA,"UNICEF","m2017983428","s1383219820","2019-03-01",NA,NA,10197,"LCRP-2019-R Education"
"2019-06-30","NFE Enrollment","Non-Formal Education","NFE Enrollment","# of children and youth whose registration fees for regulated NFE programs are partially or fully subsidized","i1016261142","Youth BLN","1.1.3_SYR_Female_15-20_BLNY_COMPL: # of females (15-20 y) registered into regulated BLN (youth) programs who have completed the cycle","Fe","2",NA,NA,NA,NA,"Mont Liban","5",NA,NA,NA,"Mont Liban","American Near East Refugee Aid","p0000001452","ANERA",NA,NA,NA,"m0116075871","s1386244327","2019-06-01",NA,NA,10197,"LCRP-2019-R Education"
"2019-07-31","NFE Enrollment","Non-Formal Education","NFE Enrollment","# of children and youth whose registration fees for regulated NFE programs are partially or fully subsidized","i0630111631","Youth BLN","1.1.3_SYR_Male_15-20_BLNY_COMPL: # of males (15-20 y) registered into regulated BLN (youth) programs who have completed the cycle","Ma","0",NA,NA,NA,NA,"Mont Liban","5",NA,NA,NA,"Mont Liban","American Near East Refugee Aid","p0000001452","ANERA",NA,NA,NA,"m1723181269","s1386244327","2019-07-01",NA,NA,10197,"LCRP-2019-R Education"
"2019-08-31","NFE Enrollment","Non-Formal Education","NFE Enrollment","# of children and youth whose registration fees for regulated NFE programs are partially or fully subsidized","i0630111631","Youth BLN","1.1.3_SYR_Male_15-20_BLNY_COMPL: # of males (15-20 y) registered into regulated BLN (youth) programs who have completed the cycle","Ma","0",NA,NA,NA,NA,"Mont Liban","5",NA,NA,NA,"Mont Liban","American Near East Refugee Aid","p0000001452","ANERA",NA,NA,NA,"m1510777577","s1386244327","2019-08-01",NA,NA,10197,"LCRP-2019-R Education"
"2019-07-31","NFE Enrollment","Non-Formal Education","NFE Enrollment","# of children and youth whose registration fees for regulated NFE programs are partially or fully subsidized","i0075289232","Youth BLN","1.1.3_LEB_Female_15-20_BLNY_COMPL: # of females (15-20 y) registered into regulated BLN (youth) programs who have completed the cycle","Female","0",NA,NA,NA,NA,"Mont Liban","5",NA,NA,NA,"Mont Liban","American Near East Refugee Aid","p0000001452","ANERA",NA,NA,NA,"m1723181269","s1386244327","2019-07-01",NA,NA,10197,"LCRP-2019-R Education"
"2019-08-31","NFE Enrollment","Non-Formal Education","NFE Enrollment","# of children and youth whose registration fees for regulated NFE programs are partially or fully subsidized","i0668881883","Youth BLN","1.1.3_LEB_Male_15-20_BLNY_COMPL: # of males (15-20 y) registered into regulated BLN (youth) programs who have completed the cycle","Male","0",NA,NA,NA,NA,"Mont Liban","5",NA,NA,NA,"Mont Liban","American Near East Refugee Aid","p0000001452","ANERA",NA,NA,NA,"m1510777577","s1386244327","2019-08-01",NA,NA,10197,"LCRP-2019-R Education"
"2019-06-30","NFE Enrollment","Non-Formal Education","NFE Enrollment","# of children and youth whose registration fees for regulated NFE programs are partially or fully subsidized","i0075289232","Youth BLN","1.1.3_LEB_Female_15-20_BLNY_COMPL: # of females (15-20 y) registered into regulated BLN (youth) programs who have completed the cycle","Female","0",NA,NA,NA,NA,"Mont Liban","5",NA,NA,NA,"Mont Liban","American Near East Refugee Aid","p0000001452","ANERA",NA,NA,NA,"m0116075871","s1386244327","2019-06-01",NA,NA,10197,"LCRP-2019-R Education"
"2019-06-30","NFE Enrollment","Non-Formal Education","NFE Enrollment","# of children and youth whose registration fees for regulated NFE programs are partially or fully subsidized","i0630111631","Youth BLN","1.1.3_SYR_Male_15-20_BLNY_COMPL: # of males (15-20 y) registered into regulated BLN (youth) programs who have completed the cycle","Ma","1",NA,NA,NA,NA,"Mont Liban","5",NA,NA,NA,"Mont Liban","American Near East Refugee Aid","p0000001452","ANERA",NA,NA,NA,"m0116075871","s1386244327","2019-06-01",NA,NA,10197,"LCRP-2019-R Education"
"2019-07-31","NFE Enrollment","Non-Formal Education","NFE Enrollment","# of children and youth whose registration fees for regulated NFE programs are partially or fully subsidized","i1016261142","Youth BLN","1.1.3_SYR_Female_15-20_BLNY_COMPL: # of females (15-20 y) registered into regulated BLN (youth) programs who have completed the cycle","Fe","0",NA,NA,NA,NA,"Mont Liban","5",NA,NA,NA,"Mont Liban","American Near East Refugee Aid","p0000001452","ANERA",NA,NA,NA,"m1723181269","s1386244327","2019-07-01",NA,NA,10197,"LCRP-2019-R Education"
"2019-08-31","NFE Enrollment","Non-Formal Education","NFE Enrollment","# of children and youth whose registration fees for regulated NFE programs are partially or fully subsidized","i0075289232","Youth BLN","1.1.3_LEB_Female_15-20_BLNY_COMPL: # of females (15-20 y) registered into regulated BLN (youth) programs who have completed the cycle","Female","0",NA,NA,NA,NA,"Mont Liban","5",NA,NA,NA,"Mont Liban","American Near East Refugee Aid","p0000001452","ANERA",NA,NA,NA,"m1510777577","s1386244327","2019-08-01",NA,NA,10197,"LCRP-2019-R Education"
"2019-06-30","NFE Enrollment","Non-Formal Education","NFE Enrollment","# of children and youth whose registration fees for regulated NFE programs are partially or fully subsidized","i0668881883","Youth BLN","1.1.3_LEB_Male_15-20_BLNY_COMPL: # of males (15-20 y) registered into regulated BLN (youth) programs who have completed the cycle","Male","0",NA,NA,NA,NA,"Mont Liban","5",NA,NA,NA,"Mont Liban","American Near East Refugee Aid","p0000001452","ANERA",NA,NA,NA,"m0116075871","s1386244327","2019-06-01",NA,NA,10197,"LCRP-2019-R Education"
"2019-08-31","NFE Enrollment","Non-Formal Education","NFE Enrollment","# of children and youth whose registration fees for regulated NFE programs are partially or fully subsidized","i1016261142","Youth BLN","1.1.3_SYR_Female_15-20_BLNY_COMPL: # of females (15-20 y) registered into regulated BLN (youth) programs who have completed the cycle","Fe","0",NA,NA,NA,NA,"Mont Liban","5",NA,NA,NA,"Mont Liban","American Near East Refugee Aid","p0000001452","ANERA",NA,NA,NA,"m1510777577","s1386244327","2019-08-01",NA,NA,10197,"LCRP-2019-R Education"
"2019-07-31","NFE Enrollment","Non-Formal Education","NFE Enrollment","# of children and youth whose registration fees for regulated NFE programs are partially or fully subsidized","i0668881883","Youth BLN","1.1.3_LEB_Male_15-20_BLNY_COMPL: # of males (15-20 y) registered into regulated BLN (youth) programs who have completed the cycle","Male","0",NA,NA,NA,NA,"Mont Liban","5",NA,NA,NA,"Mont Liban","American Near East Refugee Aid","p0000001452","ANERA",NA,NA,NA,"m1723181269","s1386244327","2019-07-01",NA,NA,10197,"LCRP-2019-R Education"
